mag_a,mag_b,backbone,image_idx,csi
VN26_x10,VN26_x20,mobilenetv3,105,0.33845837753866476
VN26_x10,VN26_x20,mobilenetv3,106,0.17043356378780114
VN26_x10,VN26_x20,mobilenetv3,107,0.2493134446750452
VN26_x10,VN26_x20,mobilenetv3,108,0.2869644420022264
VN26_x10,VN26_x20,mobilenetv3,109,0.21373077448785194
VN26_x10,VN26_x20,mobilenetv3,110,0.1418376772283114
VN26_x10,VN26_x20,mobilenetv3,111,0.18716350630254483
VN26_x10,VN26_x20,mobilenetv3,112,0.18363577891785107
VN26_x10,VN26_x20,mobilenetv3,113,0.25961970411961427
VN26_x10,VN26_x20,mobilenetv3,114,0.13112570744516497
VN26_x10,VN26_x20,mobilenetv3,115,0.23403628805637466
VN26_x10,VN26_x20,mobilenetv3,116,0.1672026952970456
VN26_x10,VN26_x20,mobilenetv3,117,0.19173912125700762
VN26_x10,VN26_x20,mobilenetv3,118,0.18410298660440264
VN26_x10,VN26_x20,mobilenetv3,119,0.19568831348308632
VN26_x10,VN26_x20,mobilenetv3,120,0.13044278325129674
VN26_x10,VN26_x20,mobilenetv3,121,0.18627250136704207
VN26_x10,VN26_x20,mobilenetv3,122,0.21494333140655053
VN26_x10,VN26_x20,mobilenetv3,123,0.20160442916793067
VN26_x10,VN26_x20,mobilenetv3,124,0.11390330096682856
VN26_x10,VN26_x20,mobilenetv3,125,0.19495746916293288
VN26_x10,VN26_x20,mobilenetv3,126,0.12411437541136183
VN26_x10,VN26_x20,mobilenetv3,127,0.161966804933826
VN26_x10,VN26_x20,mobilenetv3,128,0.12126458800869766
VN26_x10,VN26_x20,mobilenetv3,129,0.16814753545259023
VN26_x10,VN26_x20,mobilenetv3,130,0.1588785296067401
VN26_x10,VN26_x20,mobilenetv3,131,0.1151023400472721
VN26_x10,VN26_x20,mobilenetv3,132,0.10231107951890694
VN26_x10,VN26_x20,mobilenetv3,133,0.10562038412668123
VN26_x10,VN26_x20,mobilenetv3,134,0.15846582609089763
VN26_x10,VN26_x20,mobilenetv3,135,0.14047865188747644
VN26_x10,VN26_x20,mobilenetv3,136,0.08972588047918954
VN26_x10,VN26_x20,mobilenetv3,137,0.05335323977501331
VN26_x10,VN26_x20,mobilenetv3,138,0.09442097377680236
VN26_x10,VN26_x20,mobilenetv3,139,0.3730319749478208
VN26_x10,VN26_x20,mobilenetv3,140,0.14986939083769427
VN26_x10,VN26_x20,mobilenetv3,141,0.11720906004450693
VN26_x10,VN26_x20,mobilenetv3,142,0.14642315292738242
VN26_x10,VN26_x20,mobilenetv3,143,0.04975067711329517
VN26_x10,VN26_x20,mobilenetv3,144,0.12386354277401175
VN26_x10,VN26_x20,mobilenetv3,145,0.07509836379489009
VN26_x10,VN26_x20,mobilenetv3,146,0.18591721054802543
VN26_x10,VN26_x20,mobilenetv3,147,0.12150976662558903
VN26_x10,VN26_x20,mobilenetv3,148,0.06630590031949153
VN26_x10,VN26_x20,mobilenetv3,149,0.17745596614921486
VN26_x10,VN26_x20,mobilenetv3,150,0.1600592491351793
VN26_x10,VN26_x20,mobilenetv3,151,0.19691829948118592
VN26_x10,VN26_x20,mobilenetv3,152,0.18544392712982938
VN26_x10,VN26_x20,mobilenetv3,153,0.14756244942798052
VN26_x10,VN26_x20,mobilenetv3,154,0.17538304427506848
VN26_x10,VN26_x20,mobilenetv3,155,0.0986747679237867
VN26_x10,VN26_x20,mobilenetv3,156,0.2030016735204031
VN26_x10,VN26_x20,mobilenetv3,157,0.16092739510852258
VN26_x10,VN26_x20,mobilenetv3,158,0.18724946790284624
VN26_x10,VN26_x20,mobilenetv3,159,0.10882168046744511
VN26_x10,VN26_x20,mobilenetv3,160,0.22996744955723894
VN26_x10,VN26_x20,mobilenetv3,161,0.17829477399494453
VN26_x10,VN26_x20,mobilenetv3,162,0.2699724809702429
VN26_x10,VN26_x20,mobilenetv3,163,0.1838086425832095
VN26_x10,VN26_x20,mobilenetv3,164,0.1789775440986393
VN26_x10,VN26_x20,mobilenetv3,165,0.11947051940919384
VN26_x10,VN26_x20,mobilenetv3,166,0.22153791815239313
VN26_x10,VN26_x20,mobilenetv3,167,0.1681573095415095
VN26_x10,VN26_x20,mobilenetv3,168,0.2561907368967676
VN26_x10,VN26_x20,mobilenetv3,169,0.16025213309786637
VN26_x10,VN26_x20,mobilenetv3,170,0.20403305944805264
VN26_x10,VN26_x20,mobilenetv3,171,0.13547581515766588
VN26_x10,VN26_x20,mobilenetv3,172,0.1710947222448654
VN26_x10,VN26_x20,mobilenetv3,173,0.05622852929509861
VN26_x10,VN26_x20,mobilenetv3,174,0.14328827415492065
VN26_x10,VN26_x20,mobilenetv3,175,0.0693952315078708
VN26_x10,VN26_x20,mobilenetv3,176,0.12118980047539614
VN26_x10,VN26_x20,mobilenetv3,177,0.20938110325646178
VN26_x10,VN26_x20,mobilenetv3,178,0.22146533062828086
VN26_x10,VN26_x20,mobilenetv3,179,0.144220453682846
VN26_x10,VN26_x20,mobilenetv3,180,0.277428844199672
VN26_x10,VN26_x20,mobilenetv3,181,0.24954620669089445
VN26_x10,VN26_x20,mobilenetv3,182,0.21135775356374334
VN26_x10,VN26_x20,mobilenetv3,183,0.10559148183274802
VN26_x10,VN26_x20,mobilenetv3,184,0.12777315889360857
VN26_x10,VN26_x20,mobilenetv3,185,0.21152701627633896
VN26_x10,VN26_x20,mobilenetv3,186,0.1447600885849599
VN26_x10,VN26_x20,mobilenetv3,187,0.1634837459435846
VN26_x10,VN26_x20,mobilenetv3,188,0.17323283466403586
VN26_x10,VN26_x20,mobilenetv3,189,0.0853096197291805
VN26_x10,VN26_x20,mobilenetv3,190,0.22481811283133749
VN26_x10,VN26_x20,mobilenetv3,191,0.23450747360752855
VN26_x10,VN26_x20,mobilenetv3,192,0.2558510763972253
VN26_x10,VN26_x20,mobilenetv3,193,0.09682985859624038
VN26_x10,VN26_x20,mobilenetv3,194,0.24470321904103284
VN26_x10,VN26_x20,mobilenetv3,195,0.28158670739928177
VN26_x10,VN26_x20,mobilenetv3,196,0.11120427633486159
VN26_x10,VN26_x20,mobilenetv3,197,0.16681651633424707
VN26_x10,VN26_x20,mobilenetv3,198,0.06375483328015685
VN26_x10,VN26_x20,mobilenetv3,199,0.3863026464607149
VN26_x20,VN26_x50,resnet50,0,0.2365824501501834
VN26_x20,VN26_x50,resnet50,1,0.07806307968661197
VN26_x20,VN26_x50,resnet50,2,0.13085275646794672
VN26_x20,VN26_x50,resnet50,3,0.17645967306759988
VN26_x20,VN26_x50,resnet50,4,0.17650803741523183
VN26_x20,VN26_x50,resnet50,5,0.15684240576337924
VN26_x20,VN26_x50,resnet50,6,0.19990427843989012
VN26_x20,VN26_x50,resnet50,7,0.1455706049927551
VN26_x20,VN26_x50,resnet50,8,0.1639739851572774
VN26_x20,VN26_x50,resnet50,9,0.17652080947914897
VN26_x20,VN26_x50,resnet50,10,0.056455462145728975
VN26_x20,VN26_x50,resnet50,11,0.29241307586636306
VN26_x20,VN26_x50,resnet50,12,0.28398593357303065
VN26_x20,VN26_x50,resnet50,13,0.3715596053845906
VN26_x20,VN26_x50,resnet50,14,0.38590718948787156
VN26_x20,VN26_x50,resnet50,15,0.09667578965035661
VN26_x20,VN26_x50,resnet50,16,0.10361048360355862
VN26_x20,VN26_x50,resnet50,17,0.28648448455928416
VN26_x20,VN26_x50,resnet50,18,0.5625810394388275
VN26_x20,VN26_x50,resnet50,19,0.1608465945754235
VN26_x20,VN26_x50,resnet50,20,0.19161972706592215
VN26_x20,VN26_x50,resnet50,21,0.14058618911509077
VN26_x20,VN26_x50,resnet50,22,0.16900324450848006
VN26_x20,VN26_x50,resnet50,23,0.16572255125622934
VN26_x20,VN26_x50,resnet50,24,0.13103625653382164
VN26_x20,VN26_x50,resnet50,25,0.17729577033001667
VN26_x20,VN26_x50,resnet50,26,0.11897735387650898
VN26_x20,VN26_x50,resnet50,27,0.12398930071158093
VN26_x20,VN26_x50,resnet50,28,0.06545265661593978
VN26_x20,VN26_x50,resnet50,29,0.12494059776065276
VN26_x20,VN26_x50,resnet50,30,0.16363679991817756
VN26_x20,VN26_x50,resnet50,31,0.19269549014667497
VN26_x20,VN26_x50,resnet50,32,0.21768441802578398
VN26_x20,VN26_x50,resnet50,33,0.184595441668737
VN26_x20,VN26_x50,resnet50,34,0.20708274946954128
VN26_x20,VN26_x50,resnet50,35,0.1755608027932377
VN26_x20,VN26_x50,resnet50,36,0.21446321341224087
VN26_x20,VN26_x50,resnet50,37,0.09462120885716667
VN26_x20,VN26_x50,resnet50,38,0.21471952557024157
VN26_x20,VN26_x50,resnet50,39,0.11834479546672876
VN26_x20,VN26_x50,resnet50,40,0.14986264616158382
VN26_x20,VN26_x50,resnet50,41,0.13212565355119746
VN26_x20,VN26_x50,resnet50,42,0.1515571466553196
VN26_x20,VN26_x50,resnet50,43,0.13145446252171833
VN26_x20,VN26_x50,resnet50,44,0.20804778945824454
VN26_x20,VN26_x50,resnet50,45,0.1998009734939006
VN26_x20,VN26_x50,resnet50,46,0.21151363160591782
VN26_x20,VN26_x50,resnet50,47,0.2572411415694455
VN26_x20,VN26_x50,resnet50,48,0.1621155629087685
VN26_x20,VN26_x50,resnet50,49,0.15692534850158074
VN26_x20,VN26_x50,resnet50,50,0.1362788551933704
VN26_x20,VN26_x50,resnet50,51,0.16649263021198474
VN26_x20,VN26_x50,resnet50,52,0.1546562522689477
VN26_x20,VN26_x50,resnet50,53,0.1932194456231635
VN26_x20,VN26_x50,resnet50,54,0.23456762543033324
VN26_x20,VN26_x50,resnet50,55,0.11941729965726657
VN26_x20,VN26_x50,resnet50,56,0.20293401683690948
VN26_x20,VN26_x50,resnet50,57,0.14208608103543635
VN26_x20,VN26_x50,resnet50,58,0.22037998530681677
VN26_x20,VN26_x50,resnet50,59,0.09626206994779639
VN26_x20,VN26_x50,resnet50,60,0.10278289843630728
VN26_x20,VN26_x50,resnet50,61,0.2231696076238022
VN26_x20,VN26_x50,resnet50,62,0.1828152148344626
VN26_x20,VN26_x50,resnet50,63,0.1524168155086385
VN26_x20,VN26_x50,resnet50,64,0.294521783055564
VN26_x20,VN26_x50,resnet50,65,0.20619448499448387
VN26_x20,VN26_x50,resnet50,66,0.026889643379707725
VN26_x20,VN26_x50,resnet50,67,0.016025684845911988
VN26_x20,VN26_x50,resnet50,68,0.3686605975412149
VN26_x20,VN26_x50,resnet50,69,0.1863419851368134
VN26_x20,VN26_x50,resnet50,70,0.22052530555089955
VN26_x20,VN26_x50,resnet50,71,0.14039718545570426
VN26_x20,VN26_x50,resnet50,72,0.08260808689098231
VN26_x20,VN26_x50,resnet50,73,0.1960281590812232
VN26_x20,VN26_x50,resnet50,74,0.19939557644555325
VN26_x20,VN26_x50,resnet50,75,0.2255384229477266
VN26_x20,VN26_x50,resnet50,76,0.17523538157144272
VN26_x20,VN26_x50,resnet50,77,0.25356726769292637
VN26_x20,VN26_x50,resnet50,78,0.20305580026213813
VN26_x20,VN26_x50,resnet50,79,0.25265213516289203
VN26_x20,VN26_x50,resnet50,80,0.23524793185223977
VN26_x20,VN26_x50,resnet50,81,0.18429968831193322
VN26_x20,VN26_x50,resnet50,82,0.16161069377936405
VN26_x20,VN26_x50,resnet50,83,0.05283220280583492
VN26_x20,VN26_x50,resnet50,84,0.06857749256852828
VN26_x20,VN26_x50,resnet50,85,0.11727544766789129
VN26_x20,VN26_x50,resnet50,86,0.14497196105302748
VN26_x20,VN26_x50,resnet50,87,0.13209828425413814
VN26_x20,VN26_x50,resnet50,88,0.020949555188990915
VN26_x20,VN26_x50,resnet50,89,0.2085092318720375
VN26_x20,VN26_x50,resnet50,90,0.019286189952990068
VN26_x20,VN26_x50,resnet50,91,0.17646025324098605
VN26_x20,VN26_x50,resnet50,92,0.18369273130591712
VN26_x20,VN26_x50,resnet50,93,0.28613251568079917
VN26_x20,VN26_x50,resnet50,94,0.15743862309618922
VN26_x20,VN26_x50,resnet50,95,0.18003230543890425
VN26_x20,VN26_x50,resnet50,96,0.14088536978844893
VN26_x20,VN26_x50,resnet50,97,0.23925641914594623
VN26_x20,VN26_x50,resnet50,98,0.09513422524575754
VN26_x20,VN26_x50,resnet50,99,0.2523556991873715
VN26_x20,VN26_x50,resnet50,100,0.1912827720931073
VN26_x20,VN26_x50,resnet50,101,0.19489335822326093
VN26_x20,VN26_x50,resnet50,102,0.23416957886958803
VN26_x20,VN26_x50,resnet50,103,0.041535670640325296
VN26_x20,VN26_x50,resnet50,104,0.2366269919724713
VN26_x20,VN26_x50,resnet50,105,0.14608041428144058
VN26_x20,VN26_x50,resnet50,106,0.2696595813832897
VN26_x20,VN26_x50,resnet50,107,0.20835099206812355
VN26_x20,VN26_x50,resnet50,108,0.1694592936077691
VN26_x20,VN26_x50,resnet50,109,0.16359865611895294
VN26_x20,VN26_x50,resnet50,110,0.1307089776132602
VN26_x20,VN26_x50,resnet50,111,0.18038765143109814
VN26_x20,VN26_x50,resnet50,112,0.09464237347422234
VN26_x20,VN26_x50,resnet50,113,0.213823837066579
VN26_x20,VN26_x50,resnet50,114,0.11912352579920292
VN26_x20,VN26_x50,resnet50,115,0.09972948365084057
VN26_x20,VN26_x50,resnet50,116,0.16909974933995073
VN26_x20,VN26_x50,resnet50,117,0.13824548244821297
VN26_x20,VN26_x50,resnet50,118,0.09193901606069277
VN26_x20,VN26_x50,resnet50,119,0.10830743120031593
VN26_x20,VN26_x50,resnet50,120,0.11165237732146309
VN26_x20,VN26_x50,resnet50,121,0.18073692044265965
VN26_x20,VN26_x50,resnet50,122,0.08366164276263083
VN26_x20,VN26_x50,resnet50,123,0.09722104406234267
VN26_x20,VN26_x50,resnet50,124,0.13342519354240176
VN26_x20,VN26_x50,resnet50,125,0.17891241082952422
VN26_x20,VN26_x50,resnet50,126,0.11475158401224354
VN26_x20,VN26_x50,resnet50,127,0.13470530292225608
VN26_x20,VN26_x50,resnet50,128,0.12697835938604993
VN26_x20,VN26_x50,resnet50,129,0.11062057439959276
VN26_x20,VN26_x50,resnet50,130,0.20238465291636373
VN26_x20,VN26_x50,resnet50,131,0.1665424091226226
VN26_x20,VN26_x50,resnet50,132,0.17668689821707914
VN26_x20,VN26_x50,resnet50,133,0.14502499062402563
VN26_x20,VN26_x50,resnet50,134,0.15885019339201187
VN26_x20,VN26_x50,resnet50,135,0.11149370969343403
VN26_x20,VN26_x50,resnet50,136,0.1711754907554216
VN26_x20,VN26_x50,resnet50,137,0.246008680783537
VN26_x20,VN26_x50,resnet50,138,0.23713001666729236
VN26_x20,VN26_x50,resnet50,139,0.1736787774529568
VN26_x20,VN26_x50,resnet50,140,0.27718118476130166
VN26_x20,VN26_x50,resnet50,141,0.17934027335696223
VN26_x20,VN26_x50,resnet50,142,0.10639561411764326
VN26_x20,VN26_x50,resnet50,143,0.12375087656148016
VN26_x20,VN26_x50,resnet50,144,0.24086417562655957
VN26_x20,VN26_x50,resnet50,145,0.1338274602194894
VN26_x20,VN26_x50,resnet50,146,0.20387728981088302
VN26_x20,VN26_x50,resnet50,147,0.14157368479149976
VN26_x20,VN26_x50,resnet50,148,0.004906862905567828
VN26_x20,VN26_x50,resnet50,149,0.22045383602866306
VN26_x20,VN26_x50,resnet50,150,0.09714015762497356
VN26_x20,VN26_x50,resnet50,151,0.16976141195634017
VN26_x20,VN26_x50,resnet50,152,0.13352472019156345
VN26_x20,VN26_x50,resnet50,153,0.15008686953849323
VN26_x20,VN26_x50,resnet50,154,0.20764315105056497
VN26_x20,VN26_x50,resnet50,155,0.23040385519339798
VN26_x20,VN26_x50,resnet50,156,0.13415292152295966
VN26_x20,VN26_x50,resnet50,157,0.1408679521509261
VN26_x20,VN26_x50,resnet50,158,0.1364902411754841
VN26_x20,VN26_x50,resnet50,159,0.0968700573863472
VN26_x20,VN26_x50,resnet50,160,0.08433312091367841
VN26_x20,VN26_x50,resnet50,161,0.11635361982787452
VN26_x20,VN26_x50,resnet50,162,0.09108060366417588
VN26_x20,VN26_x50,resnet50,163,0.18820089628311742
VN26_x20,VN26_x50,resnet50,164,0.10247642843967573
VN26_x20,VN26_x50,resnet50,165,0.10811480770689204
VN26_x20,VN26_x50,resnet50,166,0.19845380252435404
VN26_x20,VN26_x50,resnet50,167,0.13349695586438184
VN26_x20,VN26_x50,resnet50,168,0.14586666364608994
VN26_x20,VN26_x50,resnet50,169,0.13830989694122475
VN26_x20,VN26_x50,resnet50,170,0.08934862694822406
VN26_x20,VN26_x50,resnet50,171,0.1592171738558258
VN26_x20,VN26_x50,resnet50,172,0.1933715881050706
VN26_x20,VN26_x50,resnet50,173,0.22886856497729488
VN26_x20,VN26_x50,resnet50,174,0.12081936691005753
VN26_x20,VN26_x50,resnet50,175,0.11562258203188913
VN26_x20,VN26_x50,resnet50,176,0.19089320333897955
VN26_x20,VN26_x50,resnet50,177,0.15746112576669605
VN26_x20,VN26_x50,resnet50,178,0.30200643098212265
VN26_x20,VN26_x50,resnet50,179,0.2102744180891878
VN26_x20,VN26_x50,resnet50,180,0.1182570747329781
VN26_x20,VN26_x50,resnet50,181,0.08378429448623094
VN26_x20,VN26_x50,resnet50,182,0.18480159751501177
VN26_x20,VN26_x50,resnet50,183,0.08856458367649363
VN26_x20,VN26_x50,resnet50,184,0.1882810943162306
VN26_x20,VN26_x50,resnet50,185,0.08100965665381095
VN26_x20,VN26_x50,resnet50,186,0.2576839168638146
VN26_x20,VN26_x50,resnet50,187,0.17048849382330603
VN26_x20,VN26_x50,resnet50,188,0.1132500615380908
VN26_x20,VN26_x50,resnet50,189,0.1402059982384224
VN26_x20,VN26_x50,resnet50,190,0.10321577259902154
VN26_x20,VN26_x50,resnet50,191,0.19324470708864194
VN26_x20,VN26_x50,resnet50,192,0.09864263897078972
VN26_x20,VN26_x50,resnet50,193,0.21746363057138648
VN26_x20,VN26_x50,resnet50,194,0.21006058673469388
VN26_x20,VN26_x50,resnet50,195,0.12000212760514488
VN26_x20,VN26_x50,resnet50,196,0.2025671824463063
VN26_x20,VN26_x50,resnet50,197,0.12926938103471053
VN26_x20,VN26_x50,resnet50,198,0.1275932379461681
VN26_x20,VN26_x50,resnet50,199,0.15030241983086642
VN26_x20,VN26_x50,efficientnet_b3,0,0.18316550100092988
VN26_x20,VN26_x50,efficientnet_b3,1,0.19477735854936395
VN26_x20,VN26_x50,efficientnet_b3,2,0.1886156592761317
VN26_x20,VN26_x50,efficientnet_b3,3,0.1895754957650564
VN26_x20,VN26_x50,efficientnet_b3,4,0.21521287248557763
VN26_x20,VN26_x50,efficientnet_b3,5,0.14448940805204158
VN26_x20,VN26_x50,efficientnet_b3,6,0.1483658715743916
VN26_x20,VN26_x50,efficientnet_b3,7,0.10487460610431226
VN26_x20,VN26_x50,efficientnet_b3,8,0.1461770167896591
VN26_x20,VN26_x50,efficientnet_b3,9,0.12291656803428297
VN26_x20,VN26_x50,efficientnet_b3,10,0.1696285299528478
VN26_x20,VN26_x50,efficientnet_b3,11,0.18697183347676427
VN26_x20,VN26_x50,efficientnet_b3,12,0.20976974717148522
VN26_x20,VN26_x50,efficientnet_b3,13,0.16699686600485675
VN26_x20,VN26_x50,efficientnet_b3,14,0.22133382298797968
VN26_x20,VN26_x50,efficientnet_b3,15,0.1820870303092521
VN26_x20,VN26_x50,efficientnet_b3,16,0.13680621029153583
VN26_x20,VN26_x50,efficientnet_b3,17,0.1938611452076062
VN26_x20,VN26_x50,efficientnet_b3,18,0.16720237775680202
VN26_x20,VN26_x50,efficientnet_b3,19,0.1581793714692982
VN26_x20,VN26_x50,efficientnet_b3,20,0.21551580366834464
VN26_x20,VN26_x50,efficientnet_b3,21,0.1740610879178978
VN26_x20,VN26_x50,efficientnet_b3,22,0.11825012695299246
VN26_x20,VN26_x50,efficientnet_b3,23,0.21237578751841255
VN26_x20,VN26_x50,efficientnet_b3,24,0.17908810748706847
VN26_x20,VN26_x50,efficientnet_b3,25,0.20735527441808943
VN26_x20,VN26_x50,efficientnet_b3,26,0.15497919347611286
VN26_x20,VN26_x50,efficientnet_b3,27,0.17659417004798628
VN26_x20,VN26_x50,efficientnet_b3,28,0.18762033165232941
VN26_x20,VN26_x50,efficientnet_b3,29,0.16758550805939176
VN26_x20,VN26_x50,efficientnet_b3,30,0.1528961330170161
VN26_x20,VN26_x50,efficientnet_b3,31,0.18369279765119786
VN26_x20,VN26_x50,efficientnet_b3,32,0.1412572563620699
VN26_x20,VN26_x50,efficientnet_b3,33,0.12705728346093104
VN26_x20,VN26_x50,efficientnet_b3,34,0.15890040145540862
VN26_x20,VN26_x50,efficientnet_b3,35,0.18087950139763675
VN26_x20,VN26_x50,efficientnet_b3,36,0.18504869222702447
VN26_x20,VN26_x50,efficientnet_b3,37,0.15204613083375118
VN26_x20,VN26_x50,efficientnet_b3,38,0.050252701459546766
VN26_x20,VN26_x50,efficientnet_b3,39,0.26679964904366005
VN26_x20,VN26_x50,efficientnet_b3,40,0.09329579224202665
VN26_x20,VN26_x50,efficientnet_b3,41,0.14763767259801994
VN26_x20,VN26_x50,efficientnet_b3,42,0.14654557615080718
VN26_x20,VN26_x50,efficientnet_b3,43,0.16303294192478343
VN26_x20,VN26_x50,efficientnet_b3,44,0.16317599197496555
VN26_x20,VN26_x50,efficientnet_b3,45,0.20548215080747112
VN26_x20,VN26_x50,efficientnet_b3,46,0.21413539296303188
VN26_x20,VN26_x50,efficientnet_b3,47,0.2447116988819326
VN26_x20,VN26_x50,efficientnet_b3,48,0.10584340991584588
VN26_x20,VN26_x50,efficientnet_b3,49,0.20590465600186034
VN26_x20,VN26_x50,efficientnet_b3,50,0.15859679487131914
VN26_x20,VN26_x50,efficientnet_b3,51,0.1752547711058908
VN26_x20,VN26_x50,efficientnet_b3,52,0.1498890722231338
VN26_x20,VN26_x50,efficientnet_b3,53,0.14555806141790328
VN26_x20,VN26_x50,efficientnet_b3,54,0.12406082369236587
VN26_x20,VN26_x50,efficientnet_b3,55,0.15395912733949207
VN26_x20,VN26_x50,efficientnet_b3,56,0.02609546478181281
VN26_x20,VN26_x50,efficientnet_b3,57,0.20727901612726818
VN26_x20,VN26_x50,efficientnet_b3,58,0.04478129126360114
VN26_x20,VN26_x50,efficientnet_b3,59,0.17591817178256178
VN26_x20,VN26_x50,efficientnet_b3,60,0.16300921247196806
VN26_x20,VN26_x50,efficientnet_b3,61,0.14971342436636167
VN26_x20,VN26_x50,efficientnet_b3,62,0.09051403834911105
VN26_x20,VN26_x50,efficientnet_b3,63,0.25153448833743125
VN26_x20,VN26_x50,efficientnet_b3,64,0.19462410224669088
VN26_x20,VN26_x50,efficientnet_b3,65,0.1637002093035359
VN26_x20,VN26_x50,efficientnet_b3,66,0.11107413600668732
VN26_x20,VN26_x50,efficientnet_b3,67,0.15926135342634912
VN26_x20,VN26_x50,efficientnet_b3,68,0.15132013104701156
VN26_x20,VN26_x50,efficientnet_b3,69,0.17010446132084578
VN26_x20,VN26_x50,efficientnet_b3,70,0.09889470832556606
VN26_x20,VN26_x50,efficientnet_b3,71,0.1346390021984013
VN26_x20,VN26_x50,efficientnet_b3,72,0.2558011380493676
VN26_x20,VN26_x50,efficientnet_b3,73,0.14386147984917183
VN26_x20,VN26_x50,efficientnet_b3,74,0.1189831773746116
VN26_x20,VN26_x50,efficientnet_b3,75,0.10199817608005572
VN26_x20,VN26_x50,efficientnet_b3,76,0.08551966911056536
VN26_x20,VN26_x50,efficientnet_b3,77,0.18604099827508036
VN26_x20,VN26_x50,efficientnet_b3,78,0.10769985457195241
VN26_x20,VN26_x50,efficientnet_b3,79,0.12589895150261765
VN26_x20,VN26_x50,efficientnet_b3,80,0.11837528804516893
VN26_x20,VN26_x50,efficientnet_b3,81,0.1496316566751175
VN26_x20,VN26_x50,efficientnet_b3,82,0.16370437577069327
VN26_x20,VN26_x50,efficientnet_b3,83,0.10473923464131114
VN26_x20,VN26_x50,efficientnet_b3,84,0.10500884444355046
VN26_x20,VN26_x50,efficientnet_b3,85,0.10690653563149942
VN26_x20,VN26_x50,efficientnet_b3,86,0.10999187167431897
VN26_x20,VN26_x50,efficientnet_b3,87,0.13982690947538082
VN26_x20,VN26_x50,efficientnet_b3,88,0.15901460381370955
VN26_x20,VN26_x50,efficientnet_b3,89,0.22984137884806435
VN26_x20,VN26_x50,efficientnet_b3,90,0.16021248008639358
VN26_x20,VN26_x50,efficientnet_b3,91,0.21921532439414312
VN26_x20,VN26_x50,efficientnet_b3,92,0.26641872590643545
VN26_x20,VN26_x50,efficientnet_b3,93,0.12027432420499168
VN26_x20,VN26_x50,efficientnet_b3,94,0.2068281075076109
VN26_x20,VN26_x50,efficientnet_b3,95,0.17278773964777852
VN26_x20,VN26_x50,efficientnet_b3,96,0.2185643110654183
VN26_x20,VN26_x50,efficientnet_b3,97,0.09907530395855618
VN26_x20,VN26_x50,efficientnet_b3,98,0.18439292520812367
VN26_x20,VN26_x50,efficientnet_b3,99,0.13802707944644124
VN26_x20,VN26_x50,efficientnet_b3,100,0.2164956926737578
VN26_x20,VN26_x50,efficientnet_b3,101,0.19901607776703792
VN26_x20,VN26_x50,efficientnet_b3,102,0.18641774309547446
VN26_x20,VN26_x50,efficientnet_b3,103,0.22068220328357355
VN26_x20,VN26_x50,efficientnet_b3,104,0.1796749732212933
VN26_x20,VN26_x50,efficientnet_b3,105,0.2210248161777492
VN26_x20,VN26_x50,efficientnet_b3,106,0.16784322949640415
VN26_x20,VN26_x50,efficientnet_b3,107,0.1959226367553629
VN26_x20,VN26_x50,efficientnet_b3,108,0.16362856133968226
VN26_x20,VN26_x50,efficientnet_b3,109,0.22367767196899258
VN26_x20,VN26_x50,efficientnet_b3,110,0.09171554762429397
VN26_x20,VN26_x50,efficientnet_b3,111,0.21252639877263094
VN26_x20,VN26_x50,efficientnet_b3,112,0.18322956076844577
VN26_x20,VN26_x50,efficientnet_b3,113,0.17335153398212186
VN26_x20,VN26_x50,efficientnet_b3,114,0.2090516943129034
VN26_x20,VN26_x50,efficientnet_b3,115,0.18342299312838128
VN26_x20,VN26_x50,efficientnet_b3,116,0.12436112826683361
VN26_x20,VN26_x50,efficientnet_b3,117,0.16205101967811722
VN26_x20,VN26_x50,efficientnet_b3,118,0.156234268312642
VN26_x20,VN26_x50,efficientnet_b3,119,0.18688696046571118
VN26_x20,VN26_x50,efficientnet_b3,120,0.2265933514407489
VN26_x20,VN26_x50,efficientnet_b3,121,0.21188582582334436
VN26_x20,VN26_x50,efficientnet_b3,122,0.22632260639044077
VN26_x20,VN26_x50,efficientnet_b3,123,0.1028891303390984
VN26_x20,VN26_x50,efficientnet_b3,124,0.1478203420949442
VN26_x20,VN26_x50,efficientnet_b3,125,0.12252870852525787
VN26_x20,VN26_x50,efficientnet_b3,126,0.22211754398613034
VN26_x20,VN26_x50,efficientnet_b3,127,0.16808861507392928
VN26_x20,VN26_x50,efficientnet_b3,128,0.13984166409194795
VN26_x20,VN26_x50,efficientnet_b3,129,0.20778593758267358
VN26_x20,VN26_x50,efficientnet_b3,130,0.1857884715096757
VN26_x20,VN26_x50,efficientnet_b3,131,0.1697898541864701
VN26_x20,VN26_x50,efficientnet_b3,132,0.2279391586466116
VN26_x20,VN26_x50,efficientnet_b3,133,0.14791631449019782
VN26_x20,VN26_x50,efficientnet_b3,134,0.1352902238706721
VN26_x20,VN26_x50,efficientnet_b3,135,0.17879559743246684
VN26_x20,VN26_x50,efficientnet_b3,136,0.18200805424975305
VN26_x20,VN26_x50,efficientnet_b3,137,0.13879950222762102
VN26_x20,VN26_x50,efficientnet_b3,138,0.15486144966709806
VN26_x20,VN26_x50,efficientnet_b3,139,0.23874560339469109
VN26_x20,VN26_x50,efficientnet_b3,140,0.2046389462344955
VN26_x20,VN26_x50,efficientnet_b3,141,0.1883397116251645
