dataset,perturbation,severity,backbone,accuracy,accuracy_std,acc_clean,drop
WRD25,gaussian_blur,2,swin_tiny,0.8280815569972196,0.0,0.9425925925925924,0.1145110355953729
WRD25,gaussian_blur,4,swin_tiny,0.4582947173308619,0.0,0.9425925925925924,0.4842978752617306
WRD25,gaussian_blur,6,swin_tiny,0.2914735866543095,0.0,0.9425925925925924,0.651119005938283
WRD25,gaussian_blur,8,swin_tiny,0.2511584800741427,0.0,0.9425925925925924,0.6914341125184498
WRD25,gaussian_blur,10,swin_tiny,0.2252085264133456,0.0,0.9425925925925924,0.7173840661792469
WRD25,gaussian_blur,12,swin_tiny,0.2201112140871177,0.0,0.9425925925925924,0.7224813785054749
WRD25,defocus_blur,3,swin_tiny,0.8387395736793327,0.0,0.9425925925925924,0.1038530189132598
WRD25,defocus_blur,5,swin_tiny,0.6450417052826691,0.0,0.9425925925925924,0.2975508873099234
WRD25,defocus_blur,8,swin_tiny,0.4337349397590361,0.0,0.9425925925925924,0.5088576528335564
WRD25,defocus_blur,11,swin_tiny,0.3364226135310472,0.0,0.9425925925925924,0.6061699790615453
WRD25,defocus_blur,15,swin_tiny,0.2548656163113994,0.0,0.9425925925925924,0.6877269762811931
WRD25,resize,1.33,swin_tiny,0.9365152919369788,0.0,0.9425925925925924,0.0060773006556138
WRD25,resize,1.67,swin_tiny,0.8693234476367007,0.0,0.9425925925925924,0.0732691449558918
WRD25,resize,2.0,swin_tiny,0.7330861909175163,0.0,0.9425925925925924,0.2095064016750762
WRD25,illumination,0.7,swin_tiny,0.9726598702502316,0.0,0.9425925925925924,-0.0300672776576391
WRD25,illumination,0.85,swin_tiny,0.9735866543095458,0.0,0.9425925925925924,-0.0309940617169532
WRD25,illumination,1.15,swin_tiny,0.968489341983318,0.0,0.9425925925925924,-0.0258967493907253
WRD25,illumination,1.3,swin_tiny,0.9652455977757184,0.0,0.9425925925925924,-0.0226530051831257
WRD25,jpeg,10,swin_tiny,0.6232622798887859,0.0,0.9425925925925924,0.3193303127038066
WRD25,jpeg,20,swin_tiny,0.7766450417052827,0.0,0.9425925925925924,0.1659475508873098
WRD25,jpeg,30,swin_tiny,0.871177015755329,0.0,0.9425925925925924,0.0714155768372635
WRD25,jpeg,50,swin_tiny,0.9189063948100092,0.0,0.9425925925925924,0.0236861977825832
WRD25,jpeg,70,swin_tiny,0.9504170528266914,0.0,0.9425925925925924,-0.0078244602340988
WRD25,red_channel_shift,-45,swin_tiny,0.9494902687673772,0.0,0.9425925925925924,-0.0068976761747846
WRD25,red_channel_shift,-30,swin_tiny,0.959221501390176,0.0,0.9425925925925924,-0.0166289087975834
WRD25,red_channel_shift,30,swin_tiny,0.9610750695088044,0.0,0.9425925925925924,-0.0184824769162119
WRD25,red_channel_shift,45,swin_tiny,0.9555143651529192,0.0,0.9425925925925924,-0.0129217725603267
WRD25,green_channel_shift,-45,swin_tiny,0.9485634847080632,0.0,0.9425925925925924,-0.0059708921154705
WRD25,green_channel_shift,-30,swin_tiny,0.9620018535681186,0.0,0.9425925925925924,-0.019409260975526
WRD25,green_channel_shift,30,swin_tiny,0.9545875810936052,0.0,0.9425925925925924,-0.0119949885010126
WRD25,green_channel_shift,45,swin_tiny,0.9420759962928638,0.0,0.9425925925925924,0.0005165962997287
WRD25,blue_channel_shift,-45,swin_tiny,0.959221501390176,0.0,0.9425925925925924,-0.0166289087975834
WRD25,blue_channel_shift,-30,swin_tiny,0.9708063021316032,0.0,0.9425925925925924,-0.0282137095390108
WRD25,blue_channel_shift,30,swin_tiny,0.9666357738646896,0.0,0.9425925925925924,-0.024043181272097
WRD25,blue_channel_shift,45,swin_tiny,0.9606116774791472,0.0,0.9425925925925924,-0.0180190848865547
WRD25,gaussian_noise,0.02,swin_tiny,0.9573679332715476,0.0,0.9425925925925924,-0.0147753406789551
WRD25,gaussian_noise,0.05,swin_tiny,0.9443929564411492,0.0,0.9425925925925924,-0.0018003638485566
WRD25,gaussian_noise,0.1,swin_tiny,0.8962001853568119,0.0,0.9425925925925924,0.0463924072357806
WRD25,shot_noise,60,swin_tiny,0.9128822984244672,0.0,0.9425925925925924,0.0297102941681254
WRD25,shot_noise,30,swin_tiny,0.8623725671918443,0.0,0.9425925925925924,0.0802200254007482
