seed,pair,direction,backbone,n_species,selected_species,accuracy,failure,chance_accuracy,mmd2
6,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Cedrela fissilis Vell.|Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Ocotea porosa (Mez) Barroso,0.07329842931937172,0.9267015706806283,0.25,0.1684105396270752
6,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Cedrela fissilis Vell.|Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Ocotea porosa (Mez) Barroso,0.17670682730923695,0.8232931726907631,0.25,0.1766723990440368
6,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Cedrela fissilis Vell.|Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Ocotea porosa (Mez) Barroso,0.3089005235602094,0.6910994764397906,0.25,0.1766723990440368
6,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Cedrela fissilis Vell.|Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Ocotea porosa (Mez) Barroso,0.13654618473895583,0.8634538152610441,0.25,0.1940383315086364
6,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Cedrela fissilis Vell.|Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Ocotea porosa (Mez) Barroso,0.3507853403141361,0.6492146596858639,0.25,0.1940383315086364
6,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Cedrela fissilis Vell.|Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Ocotea porosa (Mez) Barroso,0.18072289156626506,0.8192771084337349,0.25,0.1940505504608154
6,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Cedrela fissilis Vell.|Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Ocotea porosa (Mez) Barroso,0.10471204188481675,0.8952879581151832,0.25,0.1940506696701049
6,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Cedrela fissilis Vell.|Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Ocotea porosa (Mez) Barroso,0.14859437751004015,0.8514056224899599,0.25,0.2012239694595337
6,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Cedrela fissilis Vell.|Cedrelinga cateniformis (Ducke) Ducke|Erisma uncinatum Warm.|Ocotea porosa (Mez) Barroso,0.17277486910994763,0.8272251308900523,0.25,0.2012238502502441
7,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.22602739726027396,0.773972602739726,0.25,0.2077661156654358
7,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.17391304347826086,0.8260869565217391,0.25,0.2077661752700805
7,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.19863013698630136,0.8013698630136986,0.25,0.1975132822990417
7,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.09782608695652174,0.9021739130434783,0.25,0.1975134015083313
7,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.3767123287671233,0.6232876712328768,0.25,0.2080812454223632
7,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.17391304347826086,0.8260869565217391,0.25,0.208081305027008
7,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.11301369863013698,0.886986301369863,0.25,0.2263557910919189
7,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.15760869565217392,0.842391304347826,0.25,0.2263558506965637
7,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.2808219178082192,0.7191780821917808,0.25,0.252183735370636
7,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.2826086956521739,0.7173913043478262,0.25,0.2521836757659912
7,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.11643835616438356,0.8835616438356164,0.25,0.2811128497123718
7,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.24456521739130435,0.7554347826086957,0.25,0.2811128497123718
7,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.1678082191780822,0.8321917808219178,0.25,0.2240120768547058
7,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Goupia glabra Aubl.|Hymenolobium petraeum Ducke|Micropholis venulosa (Mart. & Eichler) Pierre|Myroxylon balsamum (L.) Harms,0.09239130434782608,0.907608695652174,0.25,0.2240120768547058
8,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.402088772845953,0.597911227154047,0.25,0.3068333268165588
8,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.28994082840236685,0.7100591715976332,0.25,0.3068333268165588
8,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.5195822454308094,0.48041775456919056,0.25,0.2544572353363037
8,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.40828402366863903,0.591715976331361,0.25,0.2544572353363037
8,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.47780678851174935,0.5221932114882506,0.25,0.2350025773048401
8,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.3431952662721893,0.6568047337278107,0.25,0.2350025773048401
8,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.4699738903394256,0.5300261096605744,0.25,0.2669086456298828
8,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.30177514792899407,0.6982248520710059,0.25,0.2669086456298828
8,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.26370757180156656,0.7362924281984334,0.25,0.3791123032569885
8,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.17159763313609466,0.8284023668639053,0.25,0.3791124224662781
8,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.4177545691906005,0.5822454308093995,0.25,0.2812929153442383
8,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.378698224852071,0.6213017751479291,0.25,0.2812927961349487
8,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.37597911227154046,0.6240208877284595,0.25,0.2765284776687622
8,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Bertholletia excelsa Bonpl.|Cariniana estrellensis (Raddi) Kuntze|Hymenolobium petraeum Ducke|Swietenia macrophylla G.King,0.24260355029585798,0.757396449704142,0.25,0.2765284776687622
9,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.18951612903225806,0.810483870967742,0.25,0.1703687310218811
9,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.05625,0.94375,0.25,0.1703688502311706
9,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.20967741935483872,0.7903225806451613,0.25,0.1206554174423217
9,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.16875,0.83125,0.25,0.1206555366516113
9,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.07258064516129033,0.9274193548387096,0.25,0.1508504748344421
9,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.19375,0.80625,0.25,0.1508503556251526
9,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.20161290322580644,0.7983870967741935,0.25,0.1425903439521789
9,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.1375,0.8625,0.25,0.1425904631614685
9,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.42338709677419356,0.5766129032258065,0.25,0.1880504488945007
9,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.06875,0.93125,0.25,0.1880504488945007
9,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.21774193548387097,0.782258064516129,0.25,0.2018407583236694
9,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.10625,0.89375,0.25,0.2018408775329589
9,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.1774193548387097,0.8225806451612903,0.25,0.1588364243507385
9,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Carapa guianensis Aubl.|Cedrela fissilis Vell.|Micropholis venulosa (Mart. & Eichler) Pierre|Ocotea porosa (Mez) Barroso,0.175,0.825,0.25,0.1588364243507385
10,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.19850187265917604,0.8014981273408239,0.25,0.2916662693023681
10,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.1286549707602339,0.8713450292397661,0.25,0.2916663885116577
10,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.26591760299625467,0.7340823970037453,0.25,0.209871232509613
10,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.12280701754385964,0.8771929824561404,0.25,0.209871232509613
10,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.14606741573033707,0.8539325842696629,0.25,0.2299273014068603
10,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.10526315789473684,0.8947368421052632,0.25,0.2299273014068603
10,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.09737827715355805,0.9026217228464419,0.25,0.2411250472068786
10,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.12280701754385964,0.8771929824561404,0.25,0.2411252856254577
10,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.27340823970037453,0.7265917602996255,0.25,0.2213660478591919
10,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.13450292397660818,0.8654970760233918,0.25,0.2213661670684814
10,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.14232209737827714,0.8576779026217228,0.25,0.2444862723350525
10,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.18128654970760233,0.8187134502923976,0.25,0.2444862723350525
10,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.32209737827715357,0.6779026217228464,0.25,0.2068074345588684
10,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Balfourodendron riedelianum (Engl.) Engl.|Carapa guianensis Aubl.|Laurus nobilis L.|Myroxylon balsamum (L.) Harms,0.14035087719298245,0.8596491228070176,0.25,0.2068074345588684
11,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.1902834008097166,0.8097165991902834,0.25,0.2399274706840515
11,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.009345794392523364,0.9906542056074766,0.25,0.239927589893341
11,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.2388663967611336,0.7611336032388664,0.25,0.2159693837165832
11,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.037383177570093455,0.9626168224299065,0.25,0.2159693837165832
11,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.13360323886639677,0.8663967611336032,0.25,0.2068966627120971
11,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.0,1.0,0.25,0.2068967819213867
11,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.14979757085020243,0.8502024291497976,0.25,0.223433256149292
11,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.08878504672897196,0.9112149532710281,0.25,0.2234331369400024
11,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.14979757085020243,0.8502024291497976,0.25,0.2427276372909546
11,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.06074766355140187,0.9392523364485982,0.25,0.2427276372909546
11,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.27125506072874495,0.728744939271255,0.25,0.2165167927742004
11,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.04205607476635514,0.9579439252336449,0.25,0.2165166735649109
11,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.1862348178137652,0.8137651821862348,0.25,0.2325106859207153
11,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Aspidosperma polyneuron Müll.Arg.|Erisma uncinatum Warm.|Mezilaurus itauba (Meissner) Taubert|Myroxylon balsamum (L.) Harms,0.018691588785046728,0.9813084112149533,0.25,0.2325106859207153
12,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.030201342281879196,0.9697986577181208,0.25,0.2065122723579406
12,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.059907834101382486,0.9400921658986175,0.25,0.2065121531486511
12,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.0,1.0,0.25,0.1718305349349975
12,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.03225806451612903,0.967741935483871,0.25,0.1718306541442871
12,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.040268456375838924,0.9597315436241611,0.25,0.14449542760849
12,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.15668202764976957,0.8433179723502304,0.25,0.14449542760849
12,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.026845637583892617,0.9731543624161074,0.25,0.1831222772598266
12,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.018433179723502304,0.9815668202764977,0.25,0.1831222772598266
12,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.087248322147651,0.912751677852349,0.25,0.1995141506195068
12,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.059907834101382486,0.9400921658986175,0.25,0.1995142698287964
12,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.03691275167785235,0.9630872483221476,0.25,0.1846936345100402
12,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.1382488479262673,0.8617511520737327,0.25,0.1846936345100402
12,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.04697986577181208,0.9530201342281879,0.25,0.1956691145896911
12,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Bertholletia excelsa Bonpl.|Euxylophora paraensis Huber|Ocotea porosa (Mez) Barroso|Swietenia macrophylla G.King,0.08755760368663594,0.9124423963133641,0.25,0.1956691145896911
13,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.19921875,0.80078125,0.25,0.2330405712127685
13,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.11304347826086956,0.8869565217391304,0.25,0.2330405712127685
13,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.17578125,0.82421875,0.25,0.2194801568984985
13,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.017391304347826087,0.9826086956521739,0.25,0.219480276107788
13,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.05859375,0.94140625,0.25,0.2108401656150818
13,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.0391304347826087,0.9608695652173913,0.25,0.2108401656150818
13,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.22265625,0.77734375,0.25,0.2152146697044372
13,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.1,0.9,0.25,0.2152146697044372
13,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.23046875,0.76953125,0.25,0.2533691525459289
13,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.13478260869565217,0.8652173913043478,0.25,0.2533691525459289
13,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Mezilaurus itauba (Meissner) Taubert|Micropholis venulosa (Mart. & Eichler) Pierre|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.25390625,0.74609375,0.25,0.2585704922676086
