dataset,backbone,perturbation,severity,tag,n_flip,first_order_frac,switch_frac,switch_winner_in_top3,switch_winner_in_top5,median_clean_rank_switch
WRD25,efficientnet_b3,compound_digital,mild,compound_digital_mild,497,0.4647887323943662,0.5352112676056338,0.2706766917293233,0.49624060150375937,6.0
WRD25,efficientnet_b3,compound_digital,moderate,compound_digital_moderate,820,0.2939024390243902,0.7060975609756097,0.229706390328152,0.4231433506044905,7.0
WRD25,efficientnet_b3,compound_digital,severe,compound_digital_severe,978,0.23415132924335377,0.7658486707566462,0.13885180240320427,0.2750333778371162,11.0
WRD25,efficientnet_b3,compound_field,mild,compound_field_mild,712,0.27668539325842695,0.723314606741573,0.12815533980582525,0.3359223300970874,7.0
WRD25,efficientnet_b3,compound_field,moderate,compound_field_moderate,1081,0.22664199814986125,0.7733580018501388,0.15789473684210525,0.26555023923444976,12.0
WRD25,efficientnet_b3,compound_field,severe,compound_field_severe,1181,0.15495342929720576,0.8450465707027942,0.13326653306613226,0.32064128256513025,10.0
WRD25,resnet50,gaussian_blur,2,blur_2,475,0.38526315789473686,0.6147368421052631,0.3287671232876712,0.791095890410959,4.0
WRD25,resnet50,gaussian_blur,4,blur_4,1008,0.20535714285714285,0.7946428571428571,0.16853932584269662,0.41697877652933835,6.0
WRD25,resnet50,gaussian_blur,6,blur_6,1210,0.15950413223140497,0.8404958677685951,0.05604719764011799,0.17994100294985252,16.0
WRD25,resnet50,gaussian_blur,8,blur_8,1251,0.13189448441247004,0.86810551558753,0.04419889502762431,0.11602209944751381,19.0
WRD25,resnet50,gaussian_blur,10,blur_10,1329,0.07072987208427389,0.9292701279157262,0.03319838056680162,0.1076923076923077,19.0
WRD25,resnet50,gaussian_blur,12,blur_12,1445,0.02837370242214533,0.9716262975778547,0.029914529914529916,0.08903133903133903,19.0
WRD25,resnet50,defocus_blur,3,defocus_3,345,0.4144927536231884,0.5855072463768116,0.3910891089108911,0.7970297029702971,4.0
WRD25,resnet50,defocus_blur,5,defocus_5,720,0.22361111111111112,0.7763888888888889,0.23434704830053668,0.5724508050089445,5.0
WRD25,resnet50,defocus_blur,8,defocus_8,997,0.21163490471414242,0.7883650952858575,0.14122137404580154,0.3702290076335878,7.0
WRD25,resnet50,defocus_blur,11,defocus_11,1166,0.1483704974271012,0.8516295025728988,0.06042296072507553,0.19133937562940584,14.0
WRD25,resnet50,defocus_blur,15,defocus_15,1243,0.07723250201126307,0.9227674979887369,0.041848299912816043,0.11769834350479512,17.0
WRD25,resnet50,resize,1.33,resize_1_33,145,0.6137931034482759,0.38620689655172413,0.5,0.8392857142857143,3.5
WRD25,resnet50,resize,1.67,resize_1_67,270,0.4740740740740741,0.5259259259259259,0.39436619718309857,0.7605633802816901,4.0
WRD25,resnet50,resize,2.0,resize_2_0,423,0.37115839243498816,0.6288416075650118,0.2894736842105263,0.6052631578947368,4.5
WRD25,resnet50,illumination,0.7,brightness_0_7,48,0.9583333333333334,0.041666666666666664,0.5,1.0,3.5
WRD25,resnet50,illumination,0.85,brightness_0_85,22,0.9090909090909091,0.09090909090909091,0.0,1.0,4.0
WRD25,resnet50,illumination,1.15,brightness_1_15,24,1.0,0.0,,,
WRD25,resnet50,illumination,1.3,brightness_1_3,39,1.0,0.0,,,
WRD25,resnet50,jpeg,10,jpeg_10,760,0.2776315789473684,0.7223684210526315,0.1384335154826958,0.39162112932604737,7.0
WRD25,resnet50,jpeg,20,jpeg_20,314,0.5286624203821656,0.4713375796178344,0.2702702702702703,0.6283783783783784,5.0
WRD25,resnet50,jpeg,30,jpeg_30,196,0.6428571428571429,0.35714285714285715,0.44285714285714284,0.8428571428571429,4.0
WRD25,resnet50,jpeg,50,jpeg_50,100,0.71,0.29,0.6206896551724138,1.0,3.0
WRD25,resnet50,jpeg,70,jpeg_70,70,0.8285714285714286,0.17142857142857143,0.75,1.0,3.0
WRD25,resnet50,red_channel_shift,-45,color_shift_-45,231,0.7402597402597403,0.2597402597402597,0.5833333333333334,0.9833333333333333,3.0
WRD25,resnet50,red_channel_shift,-30,color_shift_-30,159,0.779874213836478,0.22012578616352202,0.6571428571428571,1.0,3.0
WRD25,resnet50,red_channel_shift,30,color_shift_30,122,0.819672131147541,0.18032786885245902,0.6363636363636364,1.0,3.0
WRD25,resnet50,red_channel_shift,45,color_shift_45,156,0.7884615384615384,0.21153846153846154,0.7272727272727273,1.0,3.0
WRD25,resnet50,green_channel_shift,-45,green_channel_shift_-45,162,0.7839506172839507,0.21604938271604937,0.6571428571428571,0.9714285714285714,3.0
WRD25,resnet50,green_channel_shift,-30,green_channel_shift_-30,100,0.88,0.12,0.75,1.0,3.0
WRD25,resnet50,green_channel_shift,30,green_channel_shift_30,264,0.6439393939393939,0.3560606060606061,0.425531914893617,0.8191489361702128,4.0
WRD25,resnet50,green_channel_shift,45,green_channel_shift_45,368,0.5,0.5,0.3695652173913043,0.7445652173913043,4.0
WRD25,resnet50,blue_channel_shift,-45,blue_channel_shift_-45,178,0.7078651685393258,0.29213483146067415,0.5192307692307693,0.9423076923076923,3.0
WRD25,resnet50,blue_channel_shift,-30,blue_channel_shift_-30,117,0.7863247863247863,0.21367521367521367,0.68,0.96,3.0
WRD25,resnet50,blue_channel_shift,30,blue_channel_shift_30,110,0.8545454545454545,0.14545454545454545,0.8125,1.0,3.0
WRD25,resnet50,blue_channel_shift,45,blue_channel_shift_45,214,0.7710280373831776,0.22897196261682243,0.5510204081632653,0.8775510204081632,3.0
WRD25,resnet50,gaussian_noise,0.02,gaussian_noise_0_02,114,0.7719298245614035,0.22807017543859648,0.46153846153846156,0.8076923076923077,4.0
WRD25,resnet50,gaussian_noise,0.05,gaussian_noise_0_05,184,0.5760869565217391,0.42391304347826086,0.358974358974359,0.6923076923076923,4.0
WRD25,resnet50,gaussian_noise,0.1,gaussian_noise_0_1,400,0.3625,0.6375,0.4196078431372549,0.6705882352941176,4.0
WRD25,resnet50,shot_noise,60,shot_noise_60,363,0.3746556473829201,0.6253443526170799,0.3568281938325991,0.6123348017621145,5.0
WRD25,resnet50,shot_noise,30,shot_noise_30,658,0.23708206686930092,0.7629179331306991,0.3745019920318725,0.6294820717131474,4.0
WRD25,resnet50,shot_noise,15,shot_noise_15,979,0.14402451481103168,0.8559754851889684,0.29236276849642007,0.5262529832935561,5.0
WRD25,resnet50,impulse_noise,0.01,impulse_noise_0_01,466,0.4356223175965665,0.5643776824034334,0.24334600760456274,0.6463878326996197,4.0
WRD25,resnet50,impulse_noise,0.03,impulse_noise_0_03,861,0.2032520325203252,0.7967479674796748,0.20699708454810495,0.5685131195335277,5.0
WRD25,resnet50,impulse_noise,0.05,impulse_noise_0_05,1003,0.13758723828514458,0.8624127617148555,0.21271676300578035,0.5294797687861271,5.0
WRD25,resnet50,motion_blur,5,motion_blur_5,200,0.5,0.5,0.4,0.74,4.0
WRD25,resnet50,motion_blur,9,motion_blur_9,604,0.2897350993377483,0.7102649006622517,0.21678321678321677,0.5244755244755245,5.0
WRD25,resnet50,motion_blur,15,motion_blur_15,969,0.19711042311661506,0.8028895768833849,0.13753213367609254,0.39460154241645246,7.0
WRD25,resnet50,zoom_blur,1.05,zoom_blur_1_05,353,0.35410764872521244,0.6458923512747875,0.2850877192982456,0.6842105263157895,4.0
WRD25,resnet50,zoom_blur,1.1,zoom_blur_1_1,856,0.2838785046728972,0.7161214953271028,0.13376835236541598,0.34910277324632955,7.0
WRD25,resnet50,zoom_blur,1.2,zoom_blur_1_2,1162,0.18158347676419967,0.8184165232358004,0.15036803364879076,0.3711882229232387,7.0
WRD25,resnet50,contrast,0.5,contrast_0_5,89,0.7303370786516854,0.2696629213483146,0.5,0.7916666666666666,3.5
WRD25,resnet50,contrast,0.75,contrast_0_75,31,0.8064516129032258,0.1935483870967742,0.5,1.0,3.5
WRD25,resnet50,contrast,1.25,contrast_1_25,40,0.9,0.1,0.75,1.0,3.0
WRD25,resnet50,contrast,1.5,contrast_1_5,76,0.7763157894736842,0.2236842105263158,0.5882352941176471,1.0,3.0
WRD25,resnet50,pixelate,0.5,pixelate_0_5,902,0.1629711751662971,0.8370288248337029,0.11390728476821192,0.27019867549668874,14.0
WRD25,resnet50,pixelate,0.33,pixelate_0_33,1438,0.030598052851182198,0.9694019471488178,0.03730272596843615,0.08177905308464849,23.0
WRD25,resnet50,pixelate,0.25,pixelate_0_25,1555,0.002572347266881029,0.997427652733119,0.005802707930367505,0.012894906511927788,24.0
WRD25,resnet50,scratch,mild,scratch_mild,126,0.746031746031746,0.25396825396825395,0.46875,0.90625,4.0
WRD25,resnet50,scratch,moderate,scratch_moderate,323,0.6006191950464397,0.3993808049535604,0.4418604651162791,0.8527131782945736,4.0
WRD25,resnet50,scratch,severe,scratch_severe,679,0.3917525773195876,0.6082474226804123,0.25181598062953997,0.5617433414043583,5.0
WRD25,resnet50,rotation,45,rotation_45,573,0.33856893542757416,0.6614310645724258,0.2928759894459103,0.49868073878627966,6.0
WRD25,resnet50,rotation,90,rotation_90,116,0.6206896551724138,0.3793103448275862,0.5227272727272727,0.7727272727272727,3.0
WRD25,resnet50,rotation,135,rotation_135,560,0.3410714285714286,0.6589285714285714,0.23306233062330622,0.46612466124661245,6.0
WRD25,resnet50,rotation,180,rotation_180,74,0.8243243243243243,0.17567567567567569,0.8461538461538461,0.9230769230769231,3.0
WRD25,resnet50,compound,mild,compound_mild,1246,0.11717495987158909,0.8828250401284109,0.045454545454545456,0.14636363636363636,19.0
WRD25,resnet50,compound,moderate,compound_moderate,1544,0.0,1.0,0.0051813471502590676,0.01878238341968912,24.0
WRD25,resnet50,compound,severe,compound_severe,1555,0.0,1.0,0.0045016077170418,0.010932475884244373,24.0
WRD25,resnet50,compound_optical,mild,compound_optical_mild,482,0.4087136929460581,0.5912863070539419,0.2982456140350877,0.7649122807017544,4.0
WRD25,resnet50,compound_optical,moderate,compound_optical_moderate,1088,0.20128676470588236,0.7987132352941176,0.11047180667433831,0.3233601841196778,9.0
WRD25,resnet50,compound_optical,severe,compound_optical_severe,1305,0.09348659003831418,0.9065134099616858,0.030431107354184278,0.09721048182586645,21.0
WRD25,resnet50,compound_digital,mild,compound_digital_mild,623,0.27768860353130015,0.7223113964686998,0.17333333333333334,0.3622222222222222,9.5
WRD25,resnet50,compound_digital,moderate,compound_digital_moderate,1179,0.11789652247667515,0.8821034775233249,0.04807692307692308,0.1451923076923077,17.0
WRD25,resnet50,compound_digital,severe,compound_digital_severe,1515,0.013861386138613862,0.9861386138613861,0.010040160642570281,0.023427041499330656,24.0
WRD25,resnet50,compound_field,mild,compound_field_mild,554,0.4368231046931408,0.5631768953068592,0.3173076923076923,0.6987179487179487,4.0
WRD25,resnet50,compound_field,moderate,compound_field_moderate,1086,0.24769797421731124,0.7523020257826888,0.18115055079559364,0.38555691554467564,7.0
WRD25,resnet50,compound_field,severe,compound_field_severe,1338,0.11360239162929746,0.8863976083707026,0.1087689713322091,0.2951096121416526,8.5
WRD25,dinov2_b,gaussian_blur,2,blur_2,192,0.4322916666666667,0.5677083333333334,0.3761467889908257,0.7798165137614679,4.0
WRD25,dinov2_b,gaussian_blur,4,blur_4,820,0.21341463414634146,0.7865853658536586,0.12868217054263567,0.2682170542635659,10.0
WRD25,dinov2_b,gaussian_blur,6,blur_6,1155,0.11948051948051948,0.8805194805194805,0.061946902654867256,0.1553588987217306,17.0
WRD25,dinov2_b,gaussian_blur,8,blur_8,1365,0.04542124542124542,0.9545787545787546,0.03607060629316961,0.09746738296239447,22.0
WRD25,dinov2_b,gaussian_blur,10,blur_10,1489,0.03492276695768973,0.9650772330423103,0.017397355601948505,0.05149617258176757,24.0
WRD25,dinov2_b,gaussian_blur,12,blur_12,1532,0.024151436031331592,0.9758485639686684,0.013377926421404682,0.03411371237458194,24.0
WRD25,dinov2_b,defocus_blur,3,defocus_3,263,0.38022813688212925,0.6197718631178707,0.3312883435582822,0.7300613496932515,4.0
WRD25,dinov2_b,defocus_blur,5,defocus_5,549,0.29143897996357016,0.7085610200364298,0.2185089974293059,0.44473007712082263,6.0
WRD25,dinov2_b,defocus_blur,8,defocus_8,846,0.2115839243498818,0.7884160756501182,0.16491754122938532,0.335832083958021,8.0
WRD25,dinov2_b,defocus_blur,11,defocus_11,1141,0.09640666082383874,0.9035933391761612,0.07856450048496605,0.18913676042677013,14.0
WRD25,dinov2_b,defocus_blur,15,defocus_15,1405,0.02491103202846975,0.9750889679715302,0.0364963503649635,0.09635036496350365,19.0
WRD25,dinov2_b,resize,1.33,resize_1_33,113,0.6106194690265486,0.3893805309734513,0.5681818181818182,0.9318181818181818,3.0
WRD25,dinov2_b,resize,1.67,resize_1_67,134,0.40298507462686567,0.5970149253731343,0.3875,0.625,4.0
WRD25,dinov2_b,resize,2.0,resize_2_0,238,0.39915966386554624,0.6008403361344538,0.22377622377622378,0.5524475524475524,5.0
WRD25,dinov2_b,illumination,0.7,brightness_0_7,8,0.875,0.125,1.0,1.0,3.0
WRD25,dinov2_b,illumination,0.85,brightness_0_85,4,0.75,0.25,1.0,1.0,3.0
WRD25,dinov2_b,illumination,1.15,brightness_1_15,11,0.9090909090909091,0.09090909090909091,1.0,1.0,3.0
WRD25,dinov2_b,illumination,1.3,brightness_1_3,18,0.7222222222222222,0.2777777777777778,0.8,1.0,3.0
WRD25,dinov2_b,jpeg,10,jpeg_10,377,0.3925729442970822,0.6074270557029178,0.33624454148471616,0.5414847161572053,5.0
WRD25,dinov2_b,jpeg,20,jpeg_20,204,0.47058823529411764,0.5294117647058824,0.46296296296296297,0.6666666666666666,4.0
WRD25,dinov2_b,jpeg,30,jpeg_30,144,0.6458333333333334,0.3541666666666667,0.6470588235294118,0.7843137254901961,3.0
WRD25,dinov2_b,jpeg,50,jpeg_50,86,0.686046511627907,0.313953488372093,0.7777777777777778,0.9629629629629629,3.0
WRD25,dinov2_b,jpeg,70,jpeg_70,61,0.7540983606557377,0.2459016393442623,0.7333333333333333,0.9333333333333333,3.0
WRD25,dinov2_b,red_channel_shift,-45,color_shift_-45,149,0.6375838926174496,0.3624161073825503,0.5925925925925926,0.8888888888888888,3.0
WRD25,dinov2_b,red_channel_shift,-30,color_shift_-30,116,0.7327586206896551,0.2672413793103448,0.5806451612903226,0.8709677419354839,3.0
WRD25,dinov2_b,red_channel_shift,30,color_shift_30,99,0.6666666666666666,0.3333333333333333,0.696969696969697,0.8181818181818182,3.0
WRD25,dinov2_b,red_channel_shift,45,color_shift_45,141,0.6099290780141844,0.3900709219858156,0.6,0.7818181818181819,3.0
WRD25,dinov2_b,green_channel_shift,-45,green_channel_shift_-45,116,0.6810344827586207,0.31896551724137934,0.4594594594594595,0.8378378378378378,4.0
WRD25,dinov2_b,green_channel_shift,-30,green_channel_shift_-30,81,0.6666666666666666,0.3333333333333333,0.48148148148148145,0.8148148148148148,4.0
WRD25,dinov2_b,green_channel_shift,30,green_channel_shift_30,177,0.7175141242937854,0.2824858757062147,0.64,0.82,3.0
WRD25,dinov2_b,green_channel_shift,45,green_channel_shift_45,237,0.6033755274261603,0.39662447257383965,0.5319148936170213,0.851063829787234,3.0
WRD25,dinov2_b,blue_channel_shift,-45,blue_channel_shift_-45,104,0.75,0.25,0.7307692307692307,0.8461538461538461,3.0
WRD25,dinov2_b,blue_channel_shift,-30,blue_channel_shift_-30,69,0.8405797101449275,0.15942028985507245,0.8181818181818182,1.0,3.0
WRD25,dinov2_b,blue_channel_shift,30,blue_channel_shift_30,63,0.7301587301587301,0.2698412698412698,0.4117647058823529,1.0,4.0
WRD25,dinov2_b,blue_channel_shift,45,blue_channel_shift_45,121,0.5867768595041323,0.4132231404958678,0.38,0.78,4.0
WRD25,dinov2_b,gaussian_noise,0.02,gaussian_noise_0_02,44,0.8181818181818182,0.18181818181818182,0.625,0.875,3.0
WRD25,dinov2_b,gaussian_noise,0.05,gaussian_noise_0_05,130,0.4846153846153846,0.5153846153846153,0.3880597014925373,0.7313432835820896,4.0
WRD25,dinov2_b,gaussian_noise,0.1,gaussian_noise_0_1,291,0.436426116838488,0.563573883161512,0.29878048780487804,0.5365853658536586,5.0
WRD25,dinov2_b,shot_noise,60,shot_noise_60,244,0.46311475409836067,0.5368852459016393,0.366412213740458,0.5877862595419847,5.0
WRD25,dinov2_b,shot_noise,30,shot_noise_30,372,0.40591397849462363,0.5940860215053764,0.27149321266968324,0.5203619909502263,5.0
WRD25,dinov2_b,shot_noise,15,shot_noise_15,568,0.21654929577464788,0.7834507042253521,0.18651685393258427,0.3595505617977528,7.0
WRD25,dinov2_b,impulse_noise,0.01,impulse_noise_0_01,418,0.37559808612440193,0.6244019138755981,0.2988505747126437,0.5977011494252874,5.0
WRD25,dinov2_b,impulse_noise,0.03,impulse_noise_0_03,726,0.2066115702479339,0.7933884297520661,0.2361111111111111,0.484375,6.0
WRD25,dinov2_b,impulse_noise,0.05,impulse_noise_0_05,845,0.17514792899408285,0.8248520710059172,0.18507890961262555,0.4117647058823529,7.0
WRD25,dinov2_b,motion_blur,5,motion_blur_5,130,0.5461538461538461,0.45384615384615384,0.5084745762711864,0.8305084745762712,3.0
WRD25,dinov2_b,motion_blur,9,motion_blur_9,338,0.41420118343195267,0.5857988165680473,0.398989898989899,0.6818181818181818,4.0
WRD25,dinov2_b,motion_blur,15,motion_blur_15,788,0.2639593908629442,0.7360406091370558,0.15172413793103448,0.35344827586206895,8.0
