dataset,backbone,perturbation,severity,tag,n_pairs,n_flip,flip_rate,auc_total_drift,auc_pred_margin,firstorder_recall
DTSR14,swin_tiny,compound_digital,moderate,compound_digital_moderate,7801,4911,0.6295346750416613,0.6967977050319212,0.7096615253237736,0.4337202199144777
DTSR14,swin_tiny,compound_digital,severe,compound_digital_severe,7801,6231,0.7987437508011793,0.7505448921408981,0.7954690283940886,0.3643074947841438
DTSR14,swin_tiny,compound_field,mild,compound_field_mild,7801,1438,0.18433534162286885,0.74641966978339,0.9118208164945245,0.5653685674547984
DTSR14,swin_tiny,compound_field,moderate,compound_field_moderate,7801,3619,0.4639148827073452,0.6532277438974835,0.778413955571378,0.4564796905222437
DTSR14,swin_tiny,compound_field,severe,compound_field_severe,7801,7078,0.9073195744135367,0.7450328233471958,0.7587457600489624,0.40307996609211644
DTSR14,convnext_tiny,gaussian_blur,2,blur_2,7475,2649,0.35438127090301,0.5283747184191832,0.8510872981492441,0.49867874669686674
DTSR14,convnext_tiny,gaussian_blur,4,blur_4,7475,5282,0.7066220735785953,0.5946988826967081,0.7859137702437948,0.4172661870503597
DTSR14,convnext_tiny,gaussian_blur,6,blur_6,7475,6243,0.8351839464882943,0.6746277909180359,0.7511107245309553,0.4593945218644882
DTSR14,convnext_tiny,gaussian_blur,8,blur_8,7475,6535,0.874247491638796,0.7566644418759868,0.7116710348532451,0.48921193573068095
DTSR14,convnext_tiny,gaussian_blur,10,blur_10,7475,6822,0.9126421404682274,0.8560083739527508,0.6929356109838317,0.48563471122837876
DTSR14,convnext_tiny,gaussian_blur,12,blur_12,7475,6875,0.919732441471572,0.8772192727272727,0.7177718787878787,0.49774545454545455
DTSR14,convnext_tiny,defocus_blur,3,defocus_3,7475,2058,0.27531772575250835,0.5586162179210142,0.8672398361491277,0.5252672497570456
DTSR14,convnext_tiny,defocus_blur,5,defocus_5,7475,3621,0.4844147157190635,0.5153258245198574,0.8441478362323682,0.4777685722176194
DTSR14,convnext_tiny,defocus_blur,8,defocus_8,7475,5008,0.6699665551839464,0.5165741299530804,0.7987492407769781,0.4564696485623003
DTSR14,convnext_tiny,defocus_blur,11,defocus_11,7475,5948,0.7957190635451505,0.6023956146458568,0.7595852551407108,0.4504034969737727
DTSR14,convnext_tiny,defocus_blur,15,defocus_15,7475,6592,0.8818729096989967,0.7703835047664076,0.7363493207731806,0.46283373786407767
DTSR14,convnext_tiny,resize,1.33,resize_1_33,7475,995,0.1331103678929766,0.5992569328122093,0.9224573484707488,0.6391959798994975
DTSR14,convnext_tiny,resize,1.67,resize_1_67,7475,1623,0.217123745819398,0.5805515827040295,0.881342260878208,0.5643869377695625
DTSR14,convnext_tiny,resize,2.0,resize_2_0,7475,2419,0.32361204013377926,0.5696290018105609,0.8451543620912502,0.538238941711451
DTSR14,convnext_tiny,illumination,0.7,brightness_0_7,7475,312,0.04173913043478261,0.6853680953045744,0.9964982083856857,0.9166666666666666
DTSR14,convnext_tiny,illumination,0.85,brightness_0_85,7475,156,0.020869565217391306,0.7188722888442796,0.9981178246993249,0.9423076923076923
DTSR14,convnext_tiny,illumination,1.15,brightness_1_15,7475,167,0.02234113712374582,0.7475754566400861,0.9796187591975327,0.9101796407185628
DTSR14,convnext_tiny,illumination,1.3,brightness_1_3,7475,493,0.06595317725752509,0.7764086788223323,0.9525531604595531,0.7363083164300203
DTSR14,convnext_tiny,jpeg,10,jpeg_10,7475,3482,0.465819397993311,0.663785871397864,0.8141593423183277,0.3931648477886272
DTSR14,convnext_tiny,jpeg,20,jpeg_20,7475,1487,0.19892976588628764,0.6700399790839244,0.8951166174536924,0.5722932078009415
DTSR14,convnext_tiny,jpeg,30,jpeg_30,7475,1149,0.1537123745819398,0.6022127586511468,0.9335037381472624,0.6736292428198434
DTSR14,convnext_tiny,jpeg,50,jpeg_50,7475,721,0.09645484949832776,0.6118412595279235,0.9621719003933354,0.7475728155339806
DTSR14,convnext_tiny,jpeg,70,jpeg_70,7475,392,0.05244147157190635,0.5645030354369617,0.9850536783963902,0.8239795918367347
DTSR14,convnext_tiny,red_channel_shift,-45,color_shift_-45,7475,1064,0.14234113712374583,0.6464903191530533,0.9148560157999116,0.5704887218045113
DTSR14,convnext_tiny,red_channel_shift,-30,color_shift_-30,7475,604,0.08080267558528428,0.5397803996256462,0.9512511072065047,0.7168874172185431
DTSR14,convnext_tiny,red_channel_shift,30,color_shift_30,7475,701,0.09377926421404682,0.7130611210860355,0.9811082232265939,0.8359486447931527
DTSR14,convnext_tiny,red_channel_shift,45,color_shift_45,7475,1004,0.134314381270903,0.6617563127185279,0.9587006632718084,0.7609561752988048
DTSR14,convnext_tiny,green_channel_shift,-45,green_channel_shift_-45,7475,1141,0.15264214046822744,0.6217063179197615,0.9207385430437187,0.6783523225241017
DTSR14,convnext_tiny,green_channel_shift,-30,green_channel_shift_-30,7475,640,0.08561872909698996,0.5271744696415509,0.9711020940014631,0.7703125
DTSR14,convnext_tiny,green_channel_shift,30,green_channel_shift_30,7475,815,0.10903010033444815,0.580677794358776,0.9477486689143131,0.7092024539877301
DTSR14,convnext_tiny,green_channel_shift,45,green_channel_shift_45,7475,1329,0.17779264214046822,0.6407128080025133,0.909378437944798,0.6305492851768246
DTSR14,convnext_tiny,blue_channel_shift,-45,blue_channel_shift_-45,7475,550,0.07357859531772576,0.5928619625861503,0.9861728913685592,0.8490909090909091
DTSR14,convnext_tiny,blue_channel_shift,-30,blue_channel_shift_-30,7475,352,0.04709030100334448,0.5869350886373208,0.9951342003496993,0.9147727272727273
DTSR14,convnext_tiny,blue_channel_shift,30,blue_channel_shift_30,7475,498,0.06662207357859531,0.4534252820368474,0.9623637160077894,0.7349397590361446
DTSR14,convnext_tiny,blue_channel_shift,45,blue_channel_shift_45,7475,962,0.12869565217391304,0.5208191485252747,0.915539622817375,0.6133056133056133
DTSR14,convnext_tiny,gaussian_noise,0.02,gaussian_noise_0_02,7475,1509,0.20187290969899666,0.7215521820468407,0.9105765451985818,0.6269052352551359
DTSR14,convnext_tiny,gaussian_noise,0.05,gaussian_noise_0_05,7475,2798,0.374314381270903,0.6352737446629079,0.8402408146690807,0.5
DTSR14,convnext_tiny,gaussian_noise,0.1,gaussian_noise_0_1,7475,4780,0.6394648829431439,0.6310207962987402,0.8074503380659985,0.4797071129707113
DTSR14,convnext_tiny,shot_noise,60,shot_noise_60,7475,4678,0.625819397993311,0.6237402714048201,0.7954798879823448,0.4756306113723814
DTSR14,convnext_tiny,shot_noise,30,shot_noise_30,7475,6241,0.8349163879598662,0.6453046682198055,0.8121458271061057,0.5207498798269508
DTSR14,convnext_tiny,shot_noise,15,shot_noise_15,7475,7012,0.9380602006688963,0.6800150682754279,0.8947383011412711,0.5325156873930404
DTSR14,convnext_tiny,impulse_noise,0.01,impulse_noise_0_01,7475,1293,0.17297658862876253,0.6185585950078853,0.9096028361660716,0.6813611755607115
DTSR14,convnext_tiny,impulse_noise,0.03,impulse_noise_0_03,7475,3776,0.5051505016722408,0.7001599221159177,0.8083325887436367,0.5026483050847458
DTSR14,convnext_tiny,impulse_noise,0.05,impulse_noise_0_05,7475,5581,0.7466220735785953,0.7265058870920288,0.8265494615442688,0.4665830496326823
DTSR14,convnext_tiny,motion_blur,5,motion_blur_5,7475,958,0.12816053511705686,0.587181974364141,0.909707804511919,0.6534446764091858
DTSR14,convnext_tiny,motion_blur,9,motion_blur_9,7475,2679,0.35839464882943145,0.6053924727617671,0.8528970421724461,0.4826427771556551
DTSR14,convnext_tiny,motion_blur,15,motion_blur_15,7475,4917,0.6577926421404682,0.6270274993349332,0.8042065130263231,0.46186699206833437
DTSR14,convnext_tiny,zoom_blur,1.05,zoom_blur_1_05,7475,1623,0.217123745819398,0.7265808299104339,0.901405231276814,0.5773259396179914
DTSR14,convnext_tiny,zoom_blur,1.1,zoom_blur_1_1,7475,4185,0.559866220735786,0.6577267923870531,0.859561031764189,0.49056152927120666
DTSR14,convnext_tiny,zoom_blur,1.2,zoom_blur_1_2,7475,5793,0.7749832775919733,0.5858427685387649,0.7893067877033109,0.44053167616088384
DTSR14,convnext_tiny,contrast,0.5,contrast_0_5,7475,1349,0.18046822742474916,0.5474011655893399,0.9506687702550854,0.8235730170496665
DTSR14,convnext_tiny,contrast,0.75,contrast_0_75,7475,405,0.05418060200668896,0.5078500707213579,0.995652295388269,0.908641975308642
DTSR14,convnext_tiny,contrast,1.25,contrast_1_25,7475,125,0.016722408026755852,0.5131428571428571,0.9925126530612245,0.92
DTSR14,convnext_tiny,contrast,1.5,contrast_1_5,7475,272,0.03638795986622074,0.49985096079248026,0.9841640737927824,0.8455882352941176
DTSR14,convnext_tiny,pixelate,0.5,pixelate_0_5,7475,5913,0.7910367892976589,0.8059654144289812,0.7867029676792363,0.4955183493996279
DTSR14,convnext_tiny,pixelate,0.33,pixelate_0_33,7475,6656,0.8904347826086957,0.8934356325432046,0.7901354621607026,0.5051081730769231
DTSR14,convnext_tiny,pixelate,0.25,pixelate_0_25,7475,6683,0.8940468227424749,0.8944818150077763,0.7666068510936085,0.5193775250635942
DTSR14,convnext_tiny,scratch,mild,scratch_mild,7475,816,0.10916387959866221,0.5644930088719675,0.9324476824819132,0.7083333333333334
DTSR14,convnext_tiny,scratch,moderate,scratch_moderate,7475,1586,0.21217391304347827,0.6236109406962819,0.8814384953073644,0.6216897856242118
DTSR14,convnext_tiny,scratch,severe,scratch_severe,7475,2490,0.3331103678929766,0.6467873500018126,0.8271055737493606,0.5008032128514056
DTSR14,convnext_tiny,rotation,45,rotation_45,7475,3708,0.4960535117056856,0.6700048238707288,0.872683461010553,0.5892664509169363
DTSR14,convnext_tiny,rotation,90,rotation_90,7475,1217,0.16280936454849498,0.6140787286111082,0.8809024859026788,0.5357436318816763
DTSR14,convnext_tiny,rotation,135,rotation_135,7475,3747,0.5012709030100334,0.6536948800814615,0.8640480338491108,0.5911395783293302
DTSR14,convnext_tiny,rotation,180,rotation_180,7475,432,0.057792642140468226,0.5977753719216874,0.9829614773796941,0.8356481481481481
DTSR14,convnext_tiny,compound,mild,compound_mild,7475,5781,0.7733779264214047,0.6297281408971743,0.8061266939881837,0.5308770108977685
DTSR14,convnext_tiny,compound,moderate,compound_moderate,7475,7005,0.937123745819398,0.6337564353729099,0.7633377374823455,0.5263383297644539
DTSR14,convnext_tiny,compound,severe,compound_severe,7475,7267,0.9721739130434782,0.794083634131109,0.8850917212689609,0.5435530480253199
DTSR14,convnext_tiny,compound_optical,mild,compound_optical_mild,7475,2370,0.31705685618729096,0.5384363803171376,0.8510827062076147,0.48860759493670886
DTSR14,convnext_tiny,compound_optical,moderate,compound_optical_moderate,7475,5453,0.7294983277591973,0.5414092969269088,0.801370873082685,0.43077205208142305
DTSR14,convnext_tiny,compound_optical,severe,compound_optical_severe,7475,6740,0.9016722408026756,0.8560052685762732,0.7309977997133572,0.4937685459940653
DTSR14,convnext_tiny,compound_digital,mild,compound_digital_mild,7475,1194,0.1597324414715719,0.4705342239510453,0.9382613326676903,0.7135678391959799
DTSR14,convnext_tiny,compound_digital,moderate,compound_digital_moderate,7475,4015,0.537123745819398,0.6217228024964188,0.7942721298022588,0.45828144458281445
DTSR14,convnext_tiny,compound_digital,severe,compound_digital_severe,7475,4512,0.6036120401337792,0.6038848965850693,0.804172560874904,0.4199911347517731
DTSR14,convnext_tiny,compound_field,mild,compound_field_mild,7475,1469,0.19652173913043477,0.7041985697533689,0.8967545955292721,0.505786249149081
DTSR14,convnext_tiny,compound_field,moderate,compound_field_moderate,7475,3322,0.44441471571906355,0.5869096754150724,0.8775722358499031,0.5599036724864539
DTSR14,convnext_tiny,compound_field,severe,compound_field_severe,7475,5830,0.7799331103678929,0.47190159900316464,0.7967589295489738,0.4389365351629503
DTSR14,resnet50,gaussian_blur,2,blur_2,7414,2402,0.32398165632586995,0.5606974152957133,0.8406832760409156,0.5362198168193172
DTSR14,resnet50,gaussian_blur,4,blur_4,7414,5595,0.7546533585109253,0.6108461424709193,0.7382608657203454,0.43663985701519215
DTSR14,resnet50,gaussian_blur,6,blur_6,7414,6795,0.9165093067170218,0.8489385072412601,0.5823765692962968,0.4163355408388521
DTSR14,resnet50,gaussian_blur,8,blur_8,7414,6820,0.9198813056379822,0.8960311818083079,0.5839079949050623,0.43240469208211146
DTSR14,resnet50,gaussian_blur,10,blur_10,7414,6899,0.9305368222282169,0.92352557075248,0.598614123054277,0.4399188288157704
DTSR14,resnet50,gaussian_blur,12,blur_12,7414,6986,0.9422713784731589,0.9384673887160169,0.6120274594583025,0.4589178356713427
DTSR14,resnet50,defocus_blur,3,defocus_3,7414,1637,0.2207984893444834,0.5878246779167361,0.8852701859764709,0.5913255956017105
DTSR14,resnet50,defocus_blur,5,defocus_5,7414,3547,0.47841920690585377,0.546086506595207,0.8217622762608058,0.5370735833098393
DTSR14,resnet50,defocus_blur,8,defocus_8,7414,5166,0.6967898570272457,0.6321216140160892,0.7508755578150597,0.4821912504839334
DTSR14,resnet50,defocus_blur,11,defocus_11,7414,6566,0.8856217966010251,0.832943903413238,0.6196820815062156,0.43085592445933596
DTSR14,resnet50,defocus_blur,15,defocus_15,7414,6830,0.9212301052063663,0.8728919302432862,0.6156280711606732,0.4635431918008785
DTSR14,resnet50,resize,1.33,resize_1_33,7414,897,0.12098732128405719,0.5731643626847476,0.9306745807936674,0.7157190635451505
DTSR14,resnet50,resize,1.67,resize_1_67,7414,1737,0.2342864850283248,0.6364242427376919,0.8827271087194549,0.6470926885434658
DTSR14,resnet50,resize,2.0,resize_2_0,7414,2538,0.34232533045589425,0.6173651473808124,0.8540013775841016,0.6386918833727344
DTSR14,resnet50,illumination,0.7,brightness_0_7,7414,352,0.04747774480712166,0.6697085151643882,0.9823905473597487,0.8778409090909091
DTSR14,resnet50,illumination,0.85,brightness_0_85,7414,195,0.026301591583490692,0.6750125203789146,0.9906116693483364,0.9333333333333333
DTSR14,resnet50,illumination,1.15,brightness_1_15,7414,212,0.028594550849743727,0.5741018611182428,0.994954886745296,0.9386792452830188
DTSR14,resnet50,illumination,1.3,brightness_1_3,7414,544,0.07337469652009711,0.6190894179724291,0.9836886719753404,0.8860294117647058
DTSR14,resnet50,jpeg,10,jpeg_10,7414,5266,0.7102778527110871,0.790724163514086,0.6593443869919182,0.515381693885302
DTSR14,resnet50,jpeg,20,jpeg_20,7414,2528,0.3409765308875101,0.7012056858396762,0.7804687378560289,0.6151107594936709
DTSR14,resnet50,jpeg,30,jpeg_30,7414,1506,0.2031292149986512,0.7086299352353618,0.8703899140517596,0.6932270916334662
DTSR14,resnet50,jpeg,50,jpeg_50,7414,871,0.11748044240625843,0.7170510969295588,0.9584490344103558,0.8082663605051664
DTSR14,resnet50,jpeg,70,jpeg_70,7414,460,0.06204478014567035,0.6948967438196346,0.9902674094359205,0.8913043478260869
DTSR14,resnet50,red_channel_shift,-45,color_shift_-45,7414,643,0.08672781224710008,0.5584266034384587,0.947609108739058,0.7278382581648523
DTSR14,resnet50,red_channel_shift,-30,color_shift_-30,7414,448,0.060426220663609385,0.50070976118699,0.9662935533817316,0.796875
DTSR14,resnet50,red_channel_shift,30,color_shift_30,7414,823,0.11100620447801457,0.6647410134184599,0.9779302495228498,0.8675577156743621
DTSR14,resnet50,red_channel_shift,45,color_shift_45,7414,1195,0.1611815484219045,0.6214230112739944,0.9542473766114237,0.8343096234309624
DTSR14,resnet50,green_channel_shift,-45,green_channel_shift_-45,7414,1233,0.16630698678176423,0.5963053850109425,0.9402543414248699,0.764801297648013
DTSR14,resnet50,green_channel_shift,-30,green_channel_shift_-30,7414,623,0.0840302131103318,0.5660970650183075,0.9838273817698007,0.8394863563402889
DTSR14,resnet50,green_channel_shift,30,green_channel_shift_30,7414,703,0.09482060965740491,0.5320332449240996,0.9791675542563716,0.8691322901849218
DTSR14,resnet50,green_channel_shift,45,green_channel_shift_45,7414,1008,0.13595899649312113,0.527611143322976,0.9680195030452602,0.8303571428571429
DTSR14,resnet50,blue_channel_shift,-45,blue_channel_shift_-45,7414,735,0.09913676827623415,0.5883015401099803,0.9919944021926782,0.9319727891156463
DTSR14,resnet50,blue_channel_shift,-30,blue_channel_shift_-30,7414,493,0.06649581872133802,0.5794187546324749,0.9981193140903731,0.9452332657200812
DTSR14,resnet50,blue_channel_shift,30,blue_channel_shift_30,7414,394,0.053142702994335045,0.46210066958797924,0.988827787178041,0.868020304568528
DTSR14,resnet50,blue_channel_shift,45,blue_channel_shift_45,7414,779,0.10507148637712437,0.4562541778196111,0.966419762162957,0.7766367137355584
DTSR14,resnet50,gaussian_noise,0.02,gaussian_noise_0_02,7414,2383,0.3214189371459401,0.7785084552985089,0.8532015478018659,0.5623164078892152
DTSR14,resnet50,gaussian_noise,0.05,gaussian_noise_0_05,7414,3676,0.4958187213380092,0.7467723701699627,0.7881636907309048,0.49020674646354734
DTSR14,resnet50,gaussian_noise,0.1,gaussian_noise_0_1,7414,4151,0.5598867008362557,0.8348767522796533,0.7838549255344133,0.47554806070826305
DTSR14,resnet50,shot_noise,60,shot_noise_60,7414,4180,0.5637982195845698,0.8369268063902376,0.7931514145458096,0.4677033492822967
DTSR14,resnet50,shot_noise,30,shot_noise_30,7414,4784,0.6452657135149716,0.8669997106959828,0.8210846198354463,0.4391722408026756
DTSR14,resnet50,shot_noise,15,shot_noise_15,7414,5627,0.7589695171297545,0.8351549493215072,0.81016402151709,0.4263373022925182
DTSR14,resnet50,impulse_noise,0.01,impulse_noise_0_01,7414,4181,0.5639330995414081,0.6971582001650789,0.7940255702875151,0.5108825639799092
DTSR14,resnet50,impulse_noise,0.03,impulse_noise_0_03,7414,4265,0.575263015915835,0.7157043472369018,0.7828463380138543,0.4389214536928488
DTSR14,resnet50,impulse_noise,0.05,impulse_noise_0_05,7414,4546,0.6131642837874292,0.7384054046010993,0.7385711901461642,0.44082710074791026
DTSR14,resnet50,motion_blur,5,motion_blur_5,7414,598,0.08065821418937145,0.5136795725579789,0.9424477817293954,0.7341137123745819
DTSR14,resnet50,motion_blur,9,motion_blur_9,7414,2217,0.2990288643107634,0.5839279696164186,0.8240640374998622,0.5732972485340551
DTSR14,resnet50,motion_blur,15,motion_blur_15,7414,4456,0.6010250876719719,0.6932079407940976,0.7619560592763076,0.5516157989228008
DTSR14,resnet50,zoom_blur,1.05,zoom_blur_1_05,7414,944,0.12732667925546265,0.69592005475074,0.9132169661802845,0.6027542372881356
DTSR14,resnet50,zoom_blur,1.1,zoom_blur_1_1,7414,2370,0.3196654977070407,0.7320864995633363,0.877102175957063,0.5215189873417722
DTSR14,resnet50,zoom_blur,1.2,zoom_blur_1_2,7414,3091,0.4169139465875371,0.6751265286090598,0.8656010192186385,0.5473956648333873
DTSR14,resnet50,contrast,0.5,contrast_0_5,7414,1516,0.20447801456703535,0.5863062005724404,0.9179551719602638,0.7790237467018469
DTSR14,resnet50,contrast,0.75,contrast_0_75,7414,471,0.0635284596708929,0.5478783408605041,0.9899561274350159,0.9235668789808917
DTSR14,resnet50,contrast,1.25,contrast_1_25,7414,230,0.031022390072835176,0.617092028178561,0.9939182482812047,0.9130434782608695
DTSR14,resnet50,contrast,1.5,contrast_1_5,7414,562,0.07580253574318856,0.6352526108697776,0.9777432050906507,0.8701067615658363
DTSR14,resnet50,pixelate,0.5,pixelate_0_5,7414,3186,0.4297275424871864,0.7369289779492945,0.6600040622377584,0.5461393596986818
DTSR14,resnet50,pixelate,0.33,pixelate_0_33,7414,3997,0.53911518748314,0.6347363317337287,0.7660706021175232,0.6007005253940455
