dataset,backbone,perturbation,severity,tag,rule,protocol,n_splits,test_size,split_seed,accuracy,accuracy_std,acc_clean,drop
WRD25,dinov2_b,compound_field,moderate,compound_field_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.3685185185185185,0.0113779682661523,0.8847222222222222,0.5162037037037037
WRD25,dinov2_b,compound_field,severe,compound_field_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.25,0.0145667895579187,0.8847222222222222,0.6347222222222222
WRD25,dinov2_b,compound_optical,mild,compound_optical_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7731481481481481,0.017629104411722,0.8847222222222222,0.111574074074074
WRD25,dinov2_b,compound_optical,moderate,compound_optical_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.3689814814814815,0.024392481245036,0.8847222222222222,0.5157407407407406
WRD25,dinov2_b,compound_optical,severe,compound_optical_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.1194444444444444,0.0037611288910351,0.8847222222222222,0.7652777777777777
WRD25,dinov2_b,contrast,0.5,contrast_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8851851851851853,0.005594002765553,0.8847222222222222,-0.0004629629629631
WRD25,dinov2_b,contrast,0.75,contrast_0_75,linear_probe,split_disjoint_v1,5,0.2,42,0.8865740740740741,0.0076072577431273,0.8847222222222222,-0.0018518518518518
WRD25,dinov2_b,contrast,1.25,contrast_1_25,linear_probe,split_disjoint_v1,5,0.2,42,0.8824074074074074,0.0120192175793955,0.8847222222222222,0.0023148148148147
WRD25,dinov2_b,contrast,1.5,contrast_1_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8814814814814815,0.0132086505719325,0.8847222222222222,0.0032407407407406
WRD25,dinov2_b,defocus_blur,11,defocus_11,linear_probe,split_disjoint_v1,5,0.2,42,0.2916666666666666,0.0093742855237576,0.8847222222222222,0.5930555555555556
WRD25,dinov2_b,defocus_blur,15,defocus_15,linear_probe,split_disjoint_v1,5,0.2,42,0.1634259259259259,0.0078294141320776,0.8847222222222222,0.7212962962962963
WRD25,dinov2_b,defocus_blur,3,defocus_3,linear_probe,split_disjoint_v1,5,0.2,42,0.8199074074074074,0.0115648111081451,0.8847222222222222,0.0648148148148147
WRD25,dinov2_b,defocus_blur,5,defocus_5,linear_probe,split_disjoint_v1,5,0.2,42,0.6421296296296297,0.0174211923353951,0.8847222222222222,0.2425925925925924
WRD25,dinov2_b,defocus_blur,8,defocus_8,linear_probe,split_disjoint_v1,5,0.2,42,0.4527777777777778,0.0123012317181355,0.8847222222222222,0.4319444444444444
WRD25,dinov2_b,gaussian_blur,10,blur_10,linear_probe,split_disjoint_v1,5,0.2,42,0.1421296296296296,0.0075506974214352,0.8847222222222222,0.7425925925925926
WRD25,dinov2_b,gaussian_blur,12,blur_12,linear_probe,split_disjoint_v1,5,0.2,42,0.0842592592592592,0.0083590139283647,0.8847222222222222,0.8004629629629629
WRD25,dinov2_b,gaussian_blur,2,blur_2,linear_probe,split_disjoint_v1,5,0.2,42,0.8314814814814815,0.0095329908712842,0.8847222222222222,0.0532407407407407
WRD25,dinov2_b,gaussian_blur,4,blur_4,linear_probe,split_disjoint_v1,5,0.2,42,0.487962962962963,0.015312810563464,0.8847222222222222,0.3967592592592592
WRD25,dinov2_b,gaussian_blur,6,blur_6,linear_probe,split_disjoint_v1,5,0.2,42,0.2754629629629629,0.017629104411722,0.8847222222222222,0.6092592592592592
WRD25,dinov2_b,gaussian_blur,8,blur_8,linear_probe,split_disjoint_v1,5,0.2,42,0.1935185185185185,0.0045360921162651,0.8847222222222222,0.6912037037037037
WRD25,dinov2_b,gaussian_noise,0.02,gaussian_noise_0_02,linear_probe,split_disjoint_v1,5,0.2,42,0.8722222222222221,0.0082037246049395,0.8847222222222222,0.0125
WRD25,dinov2_b,gaussian_noise,0.05,gaussian_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.8291666666666666,0.0091895524265181,0.8847222222222222,0.0555555555555555
WRD25,dinov2_b,gaussian_noise,0.1,gaussian_noise_0_1,linear_probe,split_disjoint_v1,5,0.2,42,0.7657407407407407,0.010698351859529,0.8847222222222222,0.1189814814814814
WRD25,dinov2_b,green_channel_shift,-30,green_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8180555555555555,0.0122138018132156,0.8847222222222222,0.0666666666666666
WRD25,dinov2_b,green_channel_shift,-45,green_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8041666666666666,0.018668375142274,0.8847222222222222,0.0805555555555556
WRD25,dinov2_b,green_channel_shift,30,green_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8430555555555556,0.0070819715466566,0.8847222222222222,0.0416666666666666
WRD25,dinov2_b,green_channel_shift,45,green_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8226851851851851,0.0096669504712134,0.8847222222222222,0.0620370370370371
WRD25,dinov2_b,illumination,0.7,brightness_0_7,linear_probe,split_disjoint_v1,5,0.2,42,0.888425925925926,0.0099725274206194,0.8847222222222222,-0.0037037037037037
WRD25,dinov2_b,illumination,0.85,brightness_0_85,linear_probe,split_disjoint_v1,5,0.2,42,0.8847222222222223,0.0100794171560542,0.8847222222222222,-1.1102230246251563e-16
WRD25,dinov2_b,illumination,1.15,brightness_1_15,linear_probe,split_disjoint_v1,5,0.2,42,0.8856481481481483,0.0095554478891436,0.8847222222222222,-0.0009259259259261
WRD25,dinov2_b,illumination,1.3,brightness_1_3,linear_probe,split_disjoint_v1,5,0.2,42,0.8856481481481483,0.0089771849211413,0.8847222222222222,-0.0009259259259261
WRD25,dinov2_b,impulse_noise,0.01,impulse_noise_0_01,linear_probe,split_disjoint_v1,5,0.2,42,0.775,0.0089532775952841,0.8847222222222222,0.1097222222222221
WRD25,dinov2_b,impulse_noise,0.03,impulse_noise_0_03,linear_probe,split_disjoint_v1,5,0.2,42,0.6018518518518519,0.0132572417252558,0.8847222222222222,0.2828703703703703
WRD25,dinov2_b,impulse_noise,0.05,impulse_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.4921296296296296,0.0133056554288888,0.8847222222222222,0.3925925925925926
WRD25,dinov2_b,jpeg,10,jpeg_10,linear_probe,split_disjoint_v1,5,0.2,42,0.7064814814814815,0.0084609568900449,0.8847222222222222,0.1782407407407407
WRD25,dinov2_b,jpeg,20,jpeg_20,linear_probe,split_disjoint_v1,5,0.2,42,0.8092592592592591,0.0194554642494913,0.8847222222222222,0.075462962962963
WRD25,dinov2_b,jpeg,30,jpeg_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8393518518518519,0.0108178902273591,0.8847222222222222,0.0453703703703702
WRD25,dinov2_b,jpeg,50,jpeg_50,linear_probe,split_disjoint_v1,5,0.2,42,0.8638888888888889,0.0110918042136212,0.8847222222222222,0.0208333333333332
WRD25,dinov2_b,jpeg,70,jpeg_70,linear_probe,split_disjoint_v1,5,0.2,42,0.874074074074074,0.0111111111111111,0.8847222222222222,0.0106481481481481
WRD25,dinov2_b,motion_blur,15,motion_blur_15,linear_probe,split_disjoint_v1,5,0.2,42,0.4856481481481481,0.0170355273083093,0.8847222222222222,0.399074074074074
WRD25,dinov2_b,motion_blur,5,motion_blur_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8546296296296296,0.0080720350806308,0.8847222222222222,0.0300925925925925
WRD25,dinov2_b,motion_blur,9,motion_blur_9,linear_probe,split_disjoint_v1,5,0.2,42,0.7189814814814814,0.0145373319149144,0.8847222222222222,0.1657407407407407
WRD25,dinov2_b,pixelate,0.25,pixelate_0_25,linear_probe,split_disjoint_v1,5,0.2,42,0.4731481481481482,0.016602241738001,0.8847222222222222,0.411574074074074
WRD25,dinov2_b,pixelate,0.33,pixelate_0_33,linear_probe,split_disjoint_v1,5,0.2,42,0.6351851851851851,0.0093284452220415,0.8847222222222222,0.2495370370370371
WRD25,dinov2_b,pixelate,0.5,pixelate_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8388888888888889,0.0109165056690292,0.8847222222222222,0.0458333333333332
WRD25,dinov2_b,red_channel_shift,-30,color_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8699074074074075,0.0087105961676975,0.8847222222222222,0.0148148148148147
WRD25,dinov2_b,red_channel_shift,-45,color_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8550925925925925,0.0047664954356421,0.8847222222222222,0.0296296296296296
WRD25,dinov2_b,red_channel_shift,30,color_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8185185185185185,0.0129794868230335,0.8847222222222222,0.0662037037037036
WRD25,dinov2_b,red_channel_shift,45,color_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.7902777777777777,0.0121257415312118,0.8847222222222222,0.0944444444444444
WRD25,dinov2_b,resize,1.33,resize_1_33,linear_probe,split_disjoint_v1,5,0.2,42,0.861574074074074,0.0100794171560542,0.8847222222222222,0.0231481481481481
WRD25,dinov2_b,resize,1.67,resize_1_67,linear_probe,split_disjoint_v1,5,0.2,42,0.8208333333333334,0.0128966558122075,0.8847222222222222,0.0638888888888887
WRD25,dinov2_b,resize,2.0,resize_2_0,linear_probe,split_disjoint_v1,5,0.2,42,0.7606481481481481,0.0202648783594808,0.8847222222222222,0.1240740740740741
WRD25,dinov2_b,rotation,135,rotation_135,linear_probe,split_disjoint_v1,5,0.2,42,0.7069444444444444,0.0106179119825738,0.8847222222222222,0.1777777777777778
WRD25,dinov2_b,rotation,180,rotation_180,linear_probe,split_disjoint_v1,5,0.2,42,0.8597222222222222,0.0158763224069279,0.8847222222222222,0.025
WRD25,dinov2_b,rotation,45,rotation_45,linear_probe,split_disjoint_v1,5,0.2,42,0.7351851851851852,0.0130617925737647,0.8847222222222222,0.149537037037037
WRD25,dinov2_b,rotation,90,rotation_90,linear_probe,split_disjoint_v1,5,0.2,42,0.851388888888889,0.0062799351695604,0.8847222222222222,0.0333333333333332
WRD25,dinov2_b,scratch,mild,scratch_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.8064814814814815,0.0174211923353951,0.8847222222222222,0.0782407407407407
WRD25,dinov2_b,scratch,moderate,scratch_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.7916666666666666,0.0253575258104243,0.8847222222222222,0.0930555555555555
WRD25,dinov2_b,scratch,severe,scratch_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.8055555555555556,0.0234699849178454,0.8847222222222222,0.0791666666666666
WRD25,dinov2_b,shot_noise,15,shot_noise_15,linear_probe,split_disjoint_v1,5,0.2,42,0.5430555555555555,0.0096669504712134,0.8847222222222222,0.3416666666666667
WRD25,dinov2_b,shot_noise,30,shot_noise_30,linear_probe,split_disjoint_v1,5,0.2,42,0.7083333333333334,0.0110530892465864,0.8847222222222222,0.1763888888888888
WRD25,dinov2_b,shot_noise,60,shot_noise_60,linear_probe,split_disjoint_v1,5,0.2,42,0.7796296296296296,0.0139197188688637,0.8847222222222222,0.1050925925925926
WRD25,dinov2_b,zoom_blur,1.05,zoom_blur_1_05,linear_probe,split_disjoint_v1,5,0.2,42,0.7180555555555556,0.0082037246049395,0.8847222222222222,0.1666666666666666
WRD25,dinov2_b,zoom_blur,1.1,zoom_blur_1_1,linear_probe,split_disjoint_v1,5,0.2,42,0.4310185185185185,0.0252474040822888,0.8847222222222222,0.4537037037037036
WRD25,dinov2_b,zoom_blur,1.2,zoom_blur_1_2,linear_probe,split_disjoint_v1,5,0.2,42,0.2472222222222222,0.0110918042136212,0.8847222222222222,0.6375
WRD25,efficientnet_b3,blue_channel_shift,-30,blue_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8574074074074074,0.0174211923353951,0.8768518518518519,0.0194444444444444
WRD25,efficientnet_b3,blue_channel_shift,-45,blue_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.8476851851851851,0.0163288815634707,0.8768518518518519,0.0291666666666667
WRD25,efficientnet_b3,blue_channel_shift,30,blue_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8476851851851851,0.0169092429331015,0.8768518518518519,0.0291666666666667
WRD25,efficientnet_b3,blue_channel_shift,45,blue_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8287037037037038,0.0185762987479063,0.8768518518518519,0.048148148148148
WRD25,efficientnet_b3,clean,0,original,linear_probe,split_disjoint_v1,5,0.2,42,0.8768518518518519,0.0193892514734925,0.8768518518518519,0.0
WRD25,efficientnet_b3,compound,mild,compound_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.3810185185185185,0.0142394041659534,0.8768518518518519,0.4958333333333333
WRD25,efficientnet_b3,compound,moderate,compound_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.1550925925925926,0.0038734260487688,0.8768518518518519,0.7217592592592593
WRD25,efficientnet_b3,compound,severe,compound_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.0578703703703703,0.0052785899310145,0.8768518518518519,0.8189814814814815
WRD25,efficientnet_b3,compound_digital,mild,compound_digital_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.6597222222222222,0.013094570021973,0.8768518518518519,0.2171296296296296
WRD25,efficientnet_b3,compound_digital,moderate,compound_digital_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.4643518518518518,0.0127293769304328,0.8768518518518519,0.4125000000000001
WRD25,efficientnet_b3,compound_digital,severe,compound_digital_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.3416666666666667,0.0172356578416539,0.8768518518518519,0.5351851851851852
WRD25,efficientnet_b3,compound_field,mild,compound_field_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.4652777777777778,0.0190322266584208,0.8768518518518519,0.4115740740740741
WRD25,efficientnet_b3,compound_field,moderate,compound_field_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.2699074074074074,0.005964860521632,0.8768518518518519,0.6069444444444445
WRD25,efficientnet_b3,compound_field,severe,compound_field_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.2162037037037037,0.0129794868230335,0.8768518518518519,0.6606481481481481
WRD25,efficientnet_b3,compound_optical,mild,compound_optical_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.7342592592592594,0.0254166245024274,0.8768518518518519,0.1425925925925925
WRD25,efficientnet_b3,compound_optical,moderate,compound_optical_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.3217592592592592,0.0052785899310145,0.8768518518518519,0.5550925925925927
WRD25,efficientnet_b3,compound_optical,severe,compound_optical_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.1347222222222222,0.007663400628355,0.8768518518518519,0.7421296296296296
WRD25,efficientnet_b3,contrast,0.5,contrast_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8587962962962962,0.0220576467584659,0.8768518518518519,0.0180555555555557
WRD25,efficientnet_b3,contrast,0.75,contrast_0_75,linear_probe,split_disjoint_v1,5,0.2,42,0.8791666666666667,0.0202013187308068,0.8768518518518519,-0.0023148148148147
WRD25,efficientnet_b3,contrast,1.25,contrast_1_25,linear_probe,split_disjoint_v1,5,0.2,42,0.8736111111111111,0.0205275919235142,0.8768518518518519,0.0032407407407407
WRD25,efficientnet_b3,contrast,1.5,contrast_1_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8671296296296296,0.0160107559868431,0.8768518518518519,0.0097222222222222
WRD25,efficientnet_b3,defocus_blur,11,defocus_11,linear_probe,split_disjoint_v1,5,0.2,42,0.3194444444444445,0.0102481220468419,0.8768518518518519,0.5574074074074074
WRD25,efficientnet_b3,defocus_blur,15,defocus_15,linear_probe,split_disjoint_v1,5,0.2,42,0.1912037037037037,0.0211447911975356,0.8768518518518519,0.6856481481481482
WRD25,efficientnet_b3,defocus_blur,3,defocus_3,linear_probe,split_disjoint_v1,5,0.2,42,0.7916666666666667,0.0196963401723913,0.8768518518518519,0.0851851851851851
WRD25,efficientnet_b3,defocus_blur,5,defocus_5,linear_probe,split_disjoint_v1,5,0.2,42,0.6462962962962963,0.022125561380275,0.8768518518518519,0.2305555555555556
WRD25,efficientnet_b3,defocus_blur,8,defocus_8,linear_probe,split_disjoint_v1,5,0.2,42,0.4717592592592592,0.0151721940816425,0.8768518518518519,0.4050925925925926
WRD25,efficientnet_b3,gaussian_blur,10,blur_10,linear_probe,split_disjoint_v1,5,0.2,42,0.1453703703703703,0.0080720350806308,0.8768518518518519,0.7314814814814815
WRD25,efficientnet_b3,gaussian_blur,12,blur_12,linear_probe,split_disjoint_v1,5,0.2,42,0.1384259259259259,0.0089532775952841,0.8768518518518519,0.7384259259259259
WRD25,efficientnet_b3,gaussian_blur,2,blur_2,linear_probe,split_disjoint_v1,5,0.2,42,0.7449074074074075,0.0266113108577776,0.8768518518518519,0.1319444444444444
WRD25,efficientnet_b3,gaussian_blur,4,blur_4,linear_probe,split_disjoint_v1,5,0.2,42,0.3763888888888889,0.0194003026294046,0.8768518518518519,0.5004629629629629
WRD25,efficientnet_b3,gaussian_blur,6,blur_6,linear_probe,split_disjoint_v1,5,0.2,42,0.2087962962962963,0.0150302621118036,0.8768518518518519,0.6680555555555556
WRD25,efficientnet_b3,gaussian_blur,8,blur_8,linear_probe,split_disjoint_v1,5,0.2,42,0.1629629629629629,0.0174211923353951,0.8768518518518519,0.7138888888888889
WRD25,efficientnet_b3,gaussian_noise,0.02,gaussian_noise_0_02,linear_probe,split_disjoint_v1,5,0.2,42,0.8606481481481483,0.0187142434550071,0.8768518518518519,0.0162037037037036
WRD25,efficientnet_b3,gaussian_noise,0.05,gaussian_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.8069444444444445,0.0162762924363397,0.8768518518518519,0.0699074074074074
WRD25,efficientnet_b3,gaussian_noise,0.1,gaussian_noise_0_1,linear_probe,split_disjoint_v1,5,0.2,42,0.650462962962963,0.0225857609586119,0.8768518518518519,0.2263888888888888
WRD25,efficientnet_b3,green_channel_shift,-30,green_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8171296296296295,0.0225857609586119,0.8768518518518519,0.0597222222222223
WRD25,efficientnet_b3,green_channel_shift,-45,green_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.7861111111111112,0.023769440098136,0.8768518518518519,0.0907407407407406
WRD25,efficientnet_b3,green_channel_shift,30,green_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8314814814814815,0.0151721940816425,0.8768518518518519,0.0453703703703703
WRD25,efficientnet_b3,green_channel_shift,45,green_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.7930555555555555,0.0205275919235142,0.8768518518518519,0.0837962962962963
WRD25,efficientnet_b3,illumination,0.7,brightness_0_7,linear_probe,split_disjoint_v1,5,0.2,42,0.8805555555555555,0.0216951379886295,0.8768518518518519,-0.0037037037037036
WRD25,efficientnet_b3,illumination,0.85,brightness_0_85,linear_probe,split_disjoint_v1,5,0.2,42,0.8791666666666667,0.0184256932797522,0.8768518518518519,-0.0023148148148147
WRD25,efficientnet_b3,illumination,1.15,brightness_1_15,linear_probe,split_disjoint_v1,5,0.2,42,0.8708333333333333,0.0197180920731915,0.8768518518518519,0.0060185185185185
WRD25,efficientnet_b3,illumination,1.3,brightness_1_3,linear_probe,split_disjoint_v1,5,0.2,42,0.862037037037037,0.020838476731346,0.8768518518518519,0.0148148148148148
WRD25,efficientnet_b3,impulse_noise,0.01,impulse_noise_0_01,linear_probe,split_disjoint_v1,5,0.2,42,0.8680555555555556,0.0204962440936839,0.8768518518518519,0.0087962962962963
WRD25,efficientnet_b3,impulse_noise,0.03,impulse_noise_0_03,linear_probe,split_disjoint_v1,5,0.2,42,0.8245370370370371,0.0161307883242447,0.8768518518518519,0.0523148148148148
WRD25,efficientnet_b3,impulse_noise,0.05,impulse_noise_0_05,linear_probe,split_disjoint_v1,5,0.2,42,0.7722222222222223,0.0178466067290707,0.8768518518518519,0.1046296296296296
WRD25,efficientnet_b3,jpeg,10,jpeg_10,linear_probe,split_disjoint_v1,5,0.2,42,0.6236111111111111,0.0252558920314552,0.8768518518518519,0.2532407407407407
WRD25,efficientnet_b3,jpeg,20,jpeg_20,linear_probe,split_disjoint_v1,5,0.2,42,0.7398148148148148,0.0156039810614377,0.8768518518518519,0.137037037037037
WRD25,efficientnet_b3,jpeg,30,jpeg_30,linear_probe,split_disjoint_v1,5,0.2,42,0.7782407407407408,0.0158628163879738,0.8768518518518519,0.0986111111111111
WRD25,efficientnet_b3,jpeg,50,jpeg_50,linear_probe,split_disjoint_v1,5,0.2,42,0.812037037037037,0.0138425151738204,0.8768518518518519,0.0648148148148148
WRD25,efficientnet_b3,jpeg,70,jpeg_70,linear_probe,split_disjoint_v1,5,0.2,42,0.8439814814814814,0.0133056554288887,0.8768518518518519,0.0328703703703704
WRD25,efficientnet_b3,motion_blur,15,motion_blur_15,linear_probe,split_disjoint_v1,5,0.2,42,0.5060185185185185,0.0143144674386484,0.8768518518518519,0.3708333333333333
WRD25,efficientnet_b3,motion_blur,5,motion_blur_5,linear_probe,split_disjoint_v1,5,0.2,42,0.8212962962962962,0.0241185486622798,0.8768518518518519,0.0555555555555556
WRD25,efficientnet_b3,motion_blur,9,motion_blur_9,linear_probe,split_disjoint_v1,5,0.2,42,0.7398148148148149,0.0292290631808603,0.8768518518518519,0.1370370370370369
WRD25,efficientnet_b3,pixelate,0.25,pixelate_0_25,linear_probe,split_disjoint_v1,5,0.2,42,0.2601851851851852,0.0135451285540072,0.8768518518518519,0.6166666666666667
WRD25,efficientnet_b3,pixelate,0.33,pixelate_0_33,linear_probe,split_disjoint_v1,5,0.2,42,0.3212962962962963,0.0105977066132033,0.8768518518518519,0.5555555555555556
WRD25,efficientnet_b3,pixelate,0.5,pixelate_0_5,linear_probe,split_disjoint_v1,5,0.2,42,0.5180555555555555,0.0091895524265181,0.8768518518518519,0.3587962962962964
WRD25,efficientnet_b3,red_channel_shift,-30,color_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8416666666666666,0.0196200186114973,0.8768518518518519,0.0351851851851853
WRD25,efficientnet_b3,red_channel_shift,-45,color_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.811574074074074,0.0217444788255877,0.8768518518518519,0.0652777777777778
WRD25,efficientnet_b3,red_channel_shift,30,color_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8300925925925926,0.0252982890598412,0.8768518518518519,0.0467592592592592
WRD25,efficientnet_b3,red_channel_shift,45,color_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.8,0.0268598327858524,0.8768518518518519,0.0768518518518518
WRD25,efficientnet_b3,resize,1.33,resize_1_33,linear_probe,split_disjoint_v1,5,0.2,42,0.7902777777777776,0.0180258540128998,0.8768518518518519,0.0865740740740742
WRD25,efficientnet_b3,resize,1.67,resize_1_67,linear_probe,split_disjoint_v1,5,0.2,42,0.7537037037037038,0.0207353663671839,0.8768518518518519,0.1231481481481481
WRD25,efficientnet_b3,resize,2.0,resize_2_0,linear_probe,split_disjoint_v1,5,0.2,42,0.6902777777777779,0.0199343056866768,0.8768518518518519,0.186574074074074
WRD25,efficientnet_b3,rotation,135,rotation_135,linear_probe,split_disjoint_v1,5,0.2,42,0.6365740740740741,0.0198048607742661,0.8768518518518519,0.2402777777777778
WRD25,efficientnet_b3,rotation,180,rotation_180,linear_probe,split_disjoint_v1,5,0.2,42,0.8523148148148147,0.0224142934016855,0.8768518518518519,0.0245370370370371
WRD25,efficientnet_b3,rotation,45,rotation_45,linear_probe,split_disjoint_v1,5,0.2,42,0.6481481481481481,0.0089052703989219,0.8768518518518519,0.2287037037037037
WRD25,efficientnet_b3,rotation,90,rotation_90,linear_probe,split_disjoint_v1,5,0.2,42,0.8050925925925926,0.0218820412927712,0.8768518518518519,0.0717592592592593
WRD25,efficientnet_b3,scratch,mild,scratch_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.8138888888888889,0.0216456846806684,0.8768518518518519,0.062962962962963
WRD25,efficientnet_b3,scratch,moderate,scratch_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.6388888888888888,0.0288006129907329,0.8768518518518519,0.237962962962963
WRD25,efficientnet_b3,scratch,severe,scratch_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.3527777777777777,0.0158086769249665,0.8768518518518519,0.5240740740740741
WRD25,efficientnet_b3,shot_noise,15,shot_noise_15,linear_probe,split_disjoint_v1,5,0.2,42,0.2990740740740741,0.0122837955198348,0.8768518518518519,0.5777777777777777
WRD25,efficientnet_b3,shot_noise,30,shot_noise_30,linear_probe,split_disjoint_v1,5,0.2,42,0.5393518518518519,0.0263523138347365,0.8768518518518519,0.3375
WRD25,efficientnet_b3,shot_noise,60,shot_noise_60,linear_probe,split_disjoint_v1,5,0.2,42,0.7166666666666666,0.020941079403516,0.8768518518518519,0.1601851851851853
WRD25,efficientnet_b3,zoom_blur,1.05,zoom_blur_1_05,linear_probe,split_disjoint_v1,5,0.2,42,0.5365740740740741,0.0122837955198348,0.8768518518518519,0.3402777777777778
WRD25,efficientnet_b3,zoom_blur,1.1,zoom_blur_1_1,linear_probe,split_disjoint_v1,5,0.2,42,0.2847222222222222,0.0070211809667143,0.8768518518518519,0.5921296296296297
WRD25,efficientnet_b3,zoom_blur,1.2,zoom_blur_1_2,linear_probe,split_disjoint_v1,5,0.2,42,0.2203703703703703,0.0087105961676975,0.8768518518518519,0.6564814814814814
WRD25,hrnet32,blue_channel_shift,-30,blue_channel_shift_-30,linear_probe,split_disjoint_v1,5,0.2,42,0.8245370370370371,0.0170355273083093,0.8481481481481481,0.023611111111111
WRD25,hrnet32,blue_channel_shift,-45,blue_channel_shift_-45,linear_probe,split_disjoint_v1,5,0.2,42,0.7888888888888889,0.020621349491963,0.8481481481481481,0.0592592592592592
WRD25,hrnet32,blue_channel_shift,30,blue_channel_shift_30,linear_probe,split_disjoint_v1,5,0.2,42,0.8208333333333334,0.0223280658366435,0.8481481481481481,0.0273148148148146
WRD25,hrnet32,blue_channel_shift,45,blue_channel_shift_45,linear_probe,split_disjoint_v1,5,0.2,42,0.7814814814814814,0.0319612140631355,0.8481481481481481,0.0666666666666666
WRD25,hrnet32,clean,0,original,linear_probe,split_disjoint_v1,5,0.2,42,0.8481481481481481,0.0175437919643485,0.8481481481481481,0.0
WRD25,hrnet32,compound,mild,compound_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.3212962962962963,0.0194444444444444,0.8481481481481481,0.5268518518518518
WRD25,hrnet32,compound,moderate,compound_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.1087962962962962,0.0179304784546639,0.8481481481481481,0.7393518518518518
WRD25,hrnet32,compound,severe,compound_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.0509259259259259,0.0104551757320705,0.8481481481481481,0.7972222222222222
WRD25,hrnet32,compound_digital,mild,compound_digital_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.638425925925926,0.0116571095481612,0.8481481481481481,0.2097222222222221
WRD25,hrnet32,compound_digital,moderate,compound_digital_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.3263888888888889,0.0208075972724483,0.8481481481481481,0.5217592592592591
WRD25,hrnet32,compound_digital,severe,compound_digital_severe,linear_probe,split_disjoint_v1,5,0.2,42,0.2064814814814815,0.0138425151738204,0.8481481481481481,0.6416666666666666
WRD25,hrnet32,compound_field,mild,compound_field_mild,linear_probe,split_disjoint_v1,5,0.2,42,0.525462962962963,0.0190322266584208,0.8481481481481481,0.3226851851851851
WRD25,hrnet32,compound_field,moderate,compound_field_moderate,linear_probe,split_disjoint_v1,5,0.2,42,0.1981481481481481,0.0139351082808263,0.8481481481481481,0.6499999999999999
