backbone,backbone_label,condition,condition_label,severity_rank,reference_dataset,target_dataset,target_tag,n_reference,n_target,ref_centroid_cosine,ref_mmd_rbf
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,color_shift_45,2942,2942,0.013909101486206055,0.022381186485290527
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,green_channel_shift_-45,2942,2942,0.02583712339401245,0.038749873638153076
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,green_channel_shift_-30,2942,2942,0.013144373893737793,0.01712632179260254
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,green_channel_shift_30,2942,2942,0.018238544464111328,0.02474963665008545
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,green_channel_shift_45,2942,2942,0.044028282165527344,0.06008565425872803
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blue_channel_shift_-45,2942,2942,0.01511162519454956,0.019957900047302246
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blue_channel_shift_-30,2942,2942,0.0084991455078125,0.011914551258087158
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blue_channel_shift_30,2942,2942,0.008814573287963867,0.012997329235076904
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,blue_channel_shift_45,2942,2942,0.016325950622558594,0.02361321449279785
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,gaussian_noise_0_02,2942,2942,0.004291653633117676,0.008321762084960938
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,gaussian_noise_0_05,2942,2942,0.0274198055267334,0.04052835702896118
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,gaussian_noise_0_1,2942,2942,0.09736371040344238,0.15278375148773193
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,shot_noise_60,2942,2942,0.08053082227706909,0.12120097875595093
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,shot_noise_30,2942,2942,0.12819284200668335,0.19744253158569336
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,shot_noise_15,2942,2942,0.18146967887878418,0.27660566568374634
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,impulse_noise_0_01,2942,2942,0.10725581645965576,0.14892858266830444
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,impulse_noise_0_03,2942,2942,0.1606515645980835,0.23963814973831177
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,impulse_noise_0_05,2942,2942,0.18682551383972168,0.284723699092865
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,motion_blur_5,2942,2942,0.032067179679870605,0.04128366708755493
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,motion_blur_9,2942,2942,0.11081236600875854,0.13382422924041748
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,motion_blur_15,2942,2942,0.23487639427185059,0.2682654857635498
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,zoom_blur_1_05,2942,2942,0.11650454998016357,0.17532676458358765
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,zoom_blur_1_1,2942,2942,0.18071162700653076,0.2747384309768677
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,zoom_blur_1_2,2942,2942,0.15654820203781128,0.25615131855010986
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,contrast_0_5,2942,2942,0.027454018592834473,0.0378682017326355
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,contrast_0_75,2942,2942,0.0055661797523498535,0.008077621459960938
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,contrast_1_25,2942,2942,0.0036254525184631348,0.004911661148071289
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,contrast_1_5,2942,2942,0.0125732421875,0.016698896884918213
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,pixelate_0_5,2942,2942,0.045707106590270996,0.05591130256652832
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,pixelate_0_33,2942,2942,0.14745843410491943,0.22714763879776
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,pixelate_0_25,2942,2942,0.19756090641021729,0.2940300703048706
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,scratch_mild,2942,2942,0.13810336589813232,0.20118939876556396
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,scratch_moderate,2942,2942,0.2246624231338501,0.31633490324020386
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,scratch_severe,2942,2942,0.2780875563621521,0.3794317841529846
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,rotation_45,2942,2942,0.14603948593139648,0.23702472448349
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,rotation_90,2942,2942,0.008748769760131836,0.014335691928863525
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,rotation_135,2942,2942,0.1477069854736328,0.24011945724487305
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,rotation_180,2942,2942,0.0007675886154174805,0.0018011927604675293
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_mild,2942,2942,0.26488572359085083,0.31070125102996826
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_moderate,2942,2942,0.35400962829589844,0.4028206467628479
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_severe,2942,2942,0.38678526878356934,0.48039865493774414
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_optical_mild,2942,2942,0.11018496751785278,0.1347905397415161
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_optical_moderate,2942,2942,0.39519792795181274,0.4338027238845825
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_optical_severe,2942,2942,0.48103415966033936,0.5364816188812256
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_digital_mild,2942,2942,0.10214197635650635,0.126226007938385
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_digital_moderate,2942,2942,0.21036046743392944,0.26048821210861206
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_digital_severe,2942,2942,0.24498528242111206,0.3284701108932495
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_field_mild,2942,2942,0.1875993013381958,0.25789493322372437
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_field_moderate,2942,2942,0.26905179023742676,0.3518971800804138
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,FSDM41,FSDM41,compound_field_severe,2942,2942,0.2096511721611023,0.2933102250099182
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_2,2121,2121,0.10122931003570557,0.10806959867477417
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_4,2121,2121,0.39911067485809326,0.3899042010307312
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_6,2121,2121,0.5075535774230957,0.49064743518829346
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_8,2121,2121,0.5591188669204712,0.540663480758667
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_10,2121,2121,0.5774902105331421,0.5543403029441833
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blur_12,2121,2121,0.5807482600212097,0.5658231973648071
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_3,2121,2121,0.060750365257263184,0.06885349750518799
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_5,2121,2121,0.12110894918441772,0.13230079412460327
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_8,2121,2121,0.24173331260681152,0.24359983205795288
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_11,2121,2121,0.338695764541626,0.3170211911201477
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,defocus_15,2121,2121,0.4191744923591614,0.37054771184921265
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,resize_1_33,2121,2121,0.0171053409576416,0.021022021770477295
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,resize_1_67,2121,2121,0.031054019927978516,0.03747075796127319
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,resize_2_0,2121,2121,0.051386356353759766,0.05351954698562622
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,brightness_0_7,2121,2121,0.006897091865539551,0.010585606098175049
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,brightness_0_85,2121,2121,0.0015090703964233398,0.0031296610832214355
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,brightness_1_15,2121,2121,0.0015040040016174316,0.0023248791694641113
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,brightness_1_3,2121,2121,0.005604982376098633,0.008230030536651611
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_10,2121,2121,0.17223066091537476,0.18194669485092163
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_20,2121,2121,0.128989577293396,0.13655465841293335
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_30,2121,2121,0.11567479372024536,0.12738150358200073
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_50,2121,2121,0.09589779376983643,0.10699421167373657
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,jpeg_70,2121,2121,0.06528151035308838,0.07143634557723999
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,color_shift_-45,2121,2121,0.04310727119445801,0.055794596672058105
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,color_shift_-30,2121,2121,0.020985186100006104,0.02811330556869507
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,color_shift_30,2121,2121,0.01564347743988037,0.02028602361679077
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,color_shift_45,2121,2121,0.029000937938690186,0.037660956382751465
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_-45,2121,2121,0.06602895259857178,0.08317697048187256
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_-30,2121,2121,0.03235965967178345,0.04066193103790283
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_30,2121,2121,0.04140251874923706,0.05386096239089966
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,green_channel_shift_45,2121,2121,0.0640566349029541,0.08303982019424438
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_-45,2121,2121,0.032652318477630615,0.04332160949707031
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_-30,2121,2121,0.018282175064086914,0.026691854000091553
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_30,2121,2121,0.017825782299041748,0.025690972805023193
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,blue_channel_shift_45,2121,2121,0.0327833890914917,0.042575061321258545
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,gaussian_noise_0_02,2121,2121,0.0061914920806884766,0.007929682731628418
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,gaussian_noise_0_05,2121,2121,0.0295792818069458,0.04114854335784912
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,gaussian_noise_0_1,2121,2121,0.07462811470031738,0.10476547479629517
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,shot_noise_60,2121,2121,0.05755269527435303,0.0763368010520935
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,shot_noise_30,2121,2121,0.08598899841308594,0.11386245489120483
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,shot_noise_15,2121,2121,0.13772988319396973,0.19587701559066772
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,impulse_noise_0_01,2121,2121,0.0331648588180542,0.042856693267822266
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,impulse_noise_0_03,2121,2121,0.060050010681152344,0.0849379301071167
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,impulse_noise_0_05,2121,2121,0.07073777914047241,0.10915064811706543
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,motion_blur_5,2121,2121,0.032892584800720215,0.04257476329803467
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,motion_blur_9,2121,2121,0.09300839900970459,0.10614901781082153
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,motion_blur_15,2121,2121,0.18641817569732666,0.1866324543952942
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,zoom_blur_1_05,2121,2121,0.07901936769485474,0.1049048900604248
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,zoom_blur_1_1,2121,2121,0.13674384355545044,0.18804961442947388
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,zoom_blur_1_2,2121,2121,0.13774645328521729,0.2065792679786682
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_0_5,2121,2121,0.029570937156677246,0.03789252042770386
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_0_75,2121,2121,0.005942106246948242,0.00971907377243042
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_1_25,2121,2121,0.003544151782989502,0.004643499851226807
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,contrast_1_5,2121,2121,0.009213566780090332,0.011266708374023438
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_5,2121,2121,0.04466044902801514,0.05763399600982666
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_33,2121,2121,0.13949620723724365,0.18202918767929077
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,pixelate_0_25,2121,2121,0.21176546812057495,0.27916157245635986
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_mild,2121,2121,0.026555538177490234,0.031831979751586914
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_moderate,2121,2121,0.11664080619812012,0.15268898010253906
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,scratch_severe,2121,2121,0.20221292972564697,0.2513630986213684
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_45,2121,2121,0.1565951108932495,0.21329015493392944
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_90,2121,2121,0.007640242576599121,0.010896921157836914
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_135,2121,2121,0.16110551357269287,0.21772563457489014
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,rotation_180,2121,2121,0.000443875789642334,0.0015155673027038574
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_mild,2121,2121,0.3284374475479126,0.32402342557907104
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_moderate,2121,2121,0.4783759117126465,0.4621759057044983
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_severe,2121,2121,0.44344961643218994,0.4679521322250366
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_mild,2121,2121,0.10923260450363159,0.11089128255844116
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_moderate,2121,2121,0.44118833541870117,0.41842615604400635
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_optical_severe,2121,2121,0.5887104272842407,0.5432339310646057
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_mild,2121,2121,0.15884268283843994,0.16764074563980103
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_moderate,2121,2121,0.2774801254272461,0.28186649084091187
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_digital_severe,2121,2121,0.3142405152320862,0.3515092134475708
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_mild,2121,2121,0.15688997507095337,0.2027941346168518
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_moderate,2121,2121,0.2703207731246948,0.3403846025466919
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,GOIMAI,GOIMAI,compound_field_severe,2121,2121,0.26646995544433594,0.30975407361984253
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_2,440,440,0.0890049934387207,0.1250917911529541
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_4,440,440,0.2774999737739563,0.33665162324905396
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_6,440,440,0.3781256079673767,0.43454867601394653
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_8,440,440,0.4623562693595886,0.5147968530654907
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_10,440,440,0.5294722318649292,0.5824009776115417
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blur_12,440,440,0.5771252512931824,0.6353649497032166
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_3,440,440,0.06337958574295044,0.0939931869506836
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_5,440,440,0.10802823305130005,0.15238302946090698
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_8,440,440,0.14343488216400146,0.1906152367591858
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_11,440,440,0.2312372922897339,0.28206783533096313
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,defocus_15,440,440,0.3696097135543823,0.40663766860961914
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_1_33,440,440,0.01061093807220459,0.017842113971710205
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_1_67,440,440,0.024503648281097412,0.040381550788879395
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,resize_2_0,440,440,0.053324878215789795,0.0823131799697876
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_7,440,440,0.03039836883544922,0.04869043827056885
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_0_85,440,440,0.015101373195648193,0.024942517280578613
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_15,440,440,0.006198108196258545,0.010812044143676758
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,brightness_1_3,440,440,0.016936063766479492,0.029669523239135742
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_10,440,440,0.1197434663772583,0.19153064489364624
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_20,440,440,0.07978689670562744,0.12790381908416748
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_30,440,440,0.06758862733840942,0.10761392116546631
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_50,440,440,0.05426400899887085,0.08672630786895752
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,jpeg_70,440,440,0.04122275114059448,0.06599056720733643
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_-45,440,440,0.03785938024520874,0.06100571155548096
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_-30,440,440,0.019655823707580566,0.03241777420043945
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_30,440,440,0.011958837509155273,0.02042412757873535
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,color_shift_45,440,440,0.022066712379455566,0.037230610847473145
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_-45,440,440,0.05106043815612793,0.08361339569091797
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_-30,440,440,0.02770256996154785,0.045938849449157715
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_30,440,440,0.045760273933410645,0.07209306955337524
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,green_channel_shift_45,440,440,0.08721065521240234,0.13167566061019897
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_-45,440,440,0.023297905921936035,0.03828155994415283
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_-30,440,440,0.0112532377243042,0.01889491081237793
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_30,440,440,0.00976264476776123,0.017147541046142578
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,blue_channel_shift_45,440,440,0.020239412784576416,0.035259902477264404
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_02,440,440,0.0014477968215942383,0.0025350451469421387
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_05,440,440,0.01267540454864502,0.022143840789794922
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,gaussian_noise_0_1,440,440,0.03597837686538696,0.06095409393310547
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_60,440,440,0.03283536434173584,0.05577355623245239
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_30,440,440,0.05310177803039551,0.088309645652771
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,shot_noise_15,440,440,0.08810937404632568,0.14267301559448242
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_01,440,440,0.034718334674835205,0.06200295686721802
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_03,440,440,0.08068704605102539,0.13951730728149414
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,impulse_noise_0_05,440,440,0.09429752826690674,0.16121667623519897
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_5,440,440,0.04013514518737793,0.06472837924957275
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_9,440,440,0.11018365621566772,0.16566956043243408
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,motion_blur_15,440,440,0.17781603336334229,0.2508215308189392
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_05,440,440,0.10072576999664307,0.15931552648544312
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_1,440,440,0.17162185907363892,0.2754594683647156
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,zoom_blur_1_2,440,440,0.21696358919143677,0.35162341594696045
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_0_5,440,440,0.05361282825469971,0.0828850269317627
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_0_75,440,440,0.017627358436584473,0.0293847918510437
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_1_25,440,440,0.006044447422027588,0.010776400566101074
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,contrast_1_5,440,440,0.01637899875640869,0.029349446296691895
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_5,440,440,0.08823925256729126,0.14181673526763916
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_33,440,440,0.18042653799057007,0.27229809761047363
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,pixelate_0_25,440,440,0.29091906547546387,0.39222830533981323
hrnet32,HRNet-32,TierB_synth,Tier-B synthetic,1,BD11,BD11,scratch_mild,440,440,0.005766689777374268,0.009747505187988281
