seed,pair,direction,backbone,n_shared_species,selected_species,gamma,K_AA,K_BB,K_AB,mmd2,within_batch_spread,n_reference_used,n_target_used
4,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.5174483036414296,0.6548486948013306,0.6608465909957886,0.5821161866188049,0.15146291255950928,0.4165169894695282,261,170
4,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.7381980473137628,0.6589794158935547,0.6880801320075989,0.5687867403030396,0.20948606729507446,0.26163816452026367,170,261
4,BFS46<->FSDM41,FSDM41->BFS46,hrnet32,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.7381980473137628,0.6880801320075989,0.6589794158935547,0.5687867403030396,0.20948606729507446,0.2995482385158539,261,170
4,BFS46<->FSDM41,BFS46->FSDM41,mobilenetv3,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.40182057319755965,0.6755279302597046,0.6698246598243713,0.5839955806732178,0.17736142873764038,0.5139530301094055,170,261
4,BFS46<->FSDM41,FSDM41->BFS46,mobilenetv3,4,Euxylophora paraensis Huber|Hymenolobium petraeum Ducke|Mimosa scabrella Benth.|Ocotea porosa (Mez) Barroso,0.40182057319755965,0.6698246598243713,0.6755279302597046,0.5839955806732178,0.17736142873764038,0.5134195685386658,261,170
5,BFS46<->FSDM41,BFS46->FSDM41,resnet50,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.4264627710953625,0.6752743721008301,0.7022648453712463,0.5919719338417053,0.19359534978866577,0.43258434534072876,183,231
5,BFS46<->FSDM41,FSDM41->BFS46,resnet50,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.4264627710953625,0.7022648453712463,0.6752743721008301,0.5919718742370605,0.19359546899795532,0.48040854930877686,231,183
5,BFS46<->FSDM41,BFS46->FSDM41,efficientnet_b3,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.35697121747299376,0.6879113912582397,0.6833403706550598,0.5942417979240417,0.18276816606521606,0.5569345355033875,183,231
5,BFS46<->FSDM41,FSDM41->BFS46,efficientnet_b3,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.35697121747299376,0.6833403706550598,0.6879113912582397,0.5942416787147522,0.18276840448379517,0.5484191179275513,231,183
5,BFS46<->FSDM41,BFS46->FSDM41,convnext_tiny,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.3938315833792958,0.7223576307296753,0.6573120355606079,0.5755336880683899,0.22860229015350342,0.5506166219711304,183,231
5,BFS46<->FSDM41,FSDM41->BFS46,convnext_tiny,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.3938315833792958,0.6573120355606079,0.7223576307296753,0.5755337476730347,0.22860217094421387,0.42729267477989197,231,183
5,BFS46<->FSDM41,BFS46->FSDM41,swin_tiny,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.37427344770541227,0.7035741209983826,0.6654746532440186,0.5816560983657837,0.20573657751083374,0.5635193586349487,183,231
5,BFS46<->FSDM41,FSDM41->BFS46,swin_tiny,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.37427344770541227,0.6654746532440186,0.7035741209983826,0.5816560387611389,0.2057366967201233,0.4878349304199219,231,183
5,BFS46<->FSDM41,BFS46->FSDM41,dinov2_b,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.4104689194107487,0.7045953273773193,0.6877549886703491,0.5692035555839539,0.25394320487976074,0.4697624146938324,183,231
5,BFS46<->FSDM41,FSDM41->BFS46,dinov2_b,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.4104689194107487,0.6877549886703491,0.7045953273773193,0.5692036151885986,0.2539430856704712,0.44354015588760376,231,183
5,BFS46<->FSDM41,BFS46->FSDM41,hrnet32,4,Acrocarpus fraxinifolius Wight & Arn.|Grevillea robusta A.Cunn. ex R.Br.|Melia azedarach L.|Micropholis venulosa (Mart. & Eichler) Pierre,0.6012510677740314,0.6839815974235535,0.715587854385376,0.5799256563186646,0.23971813917160034,0.2883930802345276,183,231
