dataset,backbone,perturbation,severity,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap,csi_c0,csi_c1,csi_c2
WRD25,resnet50,gaussian_blur,4,146,0.365129496926063,0.365129496926063,0.365129496926063,0.0,0.1809523809523809,0.5758954501452082,0.3385406596806001
WRD25,resnet50,gaussian_blur,4,147,0.1941988768641727,0.1941988768641727,0.4759864377639477,0.281787560899775,0.3167484232655921,0.0083118140735958,0.25753639325333
WRD25,resnet50,gaussian_blur,4,148,0.4225029693078532,0.4225029693078532,0.4225029693078532,0.0,0.4103343465045592,0.5216831583198708,0.3354914030991296
WRD25,resnet50,gaussian_blur,4,149,0.2756519664789867,0.2756519664789867,0.2756519664789867,0.0,0.0055729710902124,0.4630504535004168,0.3583324748463308
WRD25,resnet50,gaussian_blur,4,150,0.5124168020699865,0.5124168020699865,0.5124168020699865,0.0,0.1089108910891089,0.708283759666865,0.7200557554539856
WRD25,resnet50,gaussian_blur,4,151,0.535557967293674,0.535557967293674,0.535557967293674,0.0,0.521616314719763,0.8647450110864745,0.2203125760747845
WRD25,resnet50,gaussian_blur,4,152,0.3405548102915077,0.3405548102915077,0.3405548102915077,0.0,0.0151194436044753,0.480583396199303,0.5259615910707447
WRD25,resnet50,gaussian_blur,4,153,0.3766856899802414,0.3766856899802414,0.3766856899802414,0.0,0.067342073897497,0.4313900582557299,0.6313249377874972
WRD25,resnet50,gaussian_blur,4,154,0.2281404950666202,0.2281404950666202,0.2281404950666202,0.0,0.2844283895419418,0.3951259757568065,0.0048671199011124
WRD25,resnet50,gaussian_blur,4,155,0.103704281984607,0.103704281984607,0.3363985096411015,0.2326942276564944,0.0,0.0478057450534514,0.2633071009003697
WRD25,resnet50,gaussian_blur,4,156,0.1715832225178681,0.1715832225178681,0.252303448557016,0.0807202260391478,0.0,0.1946005683612251,0.3201490991923794
WRD25,resnet50,gaussian_blur,4,157,0.4908496366719821,0.4908496366719821,0.4908496366719821,0.0,0.6626841707593502,0.5929653088126547,0.2168994304439416
WRD25,resnet50,gaussian_blur,4,158,0.6885592263825714,0.6885592263825714,0.6885592263825714,0.0,0.6572316753926701,0.758382952052648,0.650063051702396
WRD25,resnet50,gaussian_blur,4,159,0.6172604542968482,0.6172604542968482,0.6172604542968482,0.0,0.7061032044005937,0.6425386834513507,0.5031394750386001
WRD25,resnet50,gaussian_blur,4,160,0.0852240271923401,0.0852240271923401,0.3192097873378697,0.2339857601455295,0.1507740476604626,0.0444197667962243,0.0604782671203335
WRD25,resnet50,gaussian_blur,4,161,0.6147136319643768,0.6147136319643768,0.6147136319643768,0.0,0.5535770071852546,0.5854234619277922,0.7051404267800836
WRD25,resnet50,gaussian_blur,4,162,0.2865376911349599,0.2865376911349599,0.3877239925995308,0.1011863014645709,0.0466044177532804,0.6066510505394662,0.2063576051121331
WRD25,resnet50,gaussian_blur,4,163,0.1024350861187197,0.1024350861187197,0.343304004557855,0.2408689184391352,0.0154852030282174,0.0178512396694214,0.2739688156585204
WRD25,resnet50,gaussian_blur,4,164,0.2039683921509194,0.2039683921509194,0.4640338256989857,0.2600654335480663,0.4465664364079642,0.0013544891640866,0.1639842508807073
WRD25,resnet50,gaussian_blur,4,165,0.594936989687957,0.594936989687957,0.594936989687957,0.0,0.723176962378077,0.5642820903094876,0.4973519163763066
WRD25,resnet50,gaussian_blur,4,166,0.2282035609903549,0.2282035609903549,0.2282035609903549,0.0,0.0,0.3215330878882281,0.3630775950828367
WRD25,resnet50,gaussian_blur,4,167,0.2377358670792564,0.2377358670792564,0.2377358670792564,0.0,0.0028116213683223,0.2512948140176229,0.459101165851824
WRD25,resnet50,gaussian_blur,4,168,0.2531769615340462,0.2531769615340462,0.2531769615340462,0.0,0.4114303757499211,0.0456870910172516,0.3024134178349657
