condition,mmd,failure,compactness
TierB_synth_mild,0.0453014373779296,0.0636507101525513,0.6667352914810181
TierB_synth_mild,0.0016672611236572,0.0026301946344029,0.6283745169639587
TierB_synth_mild,0.0013691186904907,0.0005260389268806,0.6330206394195557
TierB_synth_mild,0.0013535022735595,0.0026301946344029,0.641991913318634
TierB_synth_mild,0.0020501613616943,0.0047343503419253,0.6224897503852844
TierB_synth_severe,0.1033450365066528,0.3529721199368754,0.6569765210151672
TierB_synth_mild,0.0828747153282165,0.1436086270384008,0.6359914541244507
TierB_synth_mild,0.0797944068908691,0.0731194108364019,0.6236186027526855
TierB_synth_mild,0.0619730353355407,0.0357706470278801,0.6193416118621826
TierB_synth_mild,0.0514293909072876,0.0194634402945818,0.6137498021125793
TierB_synth_mild,0.01055109500885,0.0315623356128353,0.6404388546943665
TierB_synth_mild,0.006919503211975,0.0094687006838506,0.6419619917869568
TierB_synth_mild,0.0120282769203186,0.0147290899526565,0.5835713148117065
TierB_synth_mild,0.0149827599525451,0.0252498684902683,0.5890867710113525
TierB_synth_mild,0.0304187536239624,0.0447133087848501,0.5939986705780029
TierB_synth_mild,0.0146337747573852,0.0241977906365071,0.5985479354858398
TierB_synth_mild,0.0156231522560119,0.0152551288795371,0.632796585559845
TierB_synth_mild,0.0290951132774353,0.0378748027354024,0.6130895614624023
TierB_synth_mild,0.0096844434738159,0.0131509731720147,0.6163201332092285
TierB_synth_mild,0.0046282410621643,0.0068385060494476,0.6285985112190247
TierB_synth_mild,0.0083699226379394,0.0131509731720147,0.6231631636619568
TierB_synth_mild,0.0151498913764953,0.0268279852709101,0.6139301061630249
TierB_synth_mild,0.0039530992507934,0.0021041557075224,0.6096333265304565
TierB_synth_mild,0.01727956533432,0.0610205155181483,0.5974783897399902
TierB_synth_severe,0.0590608119964599,0.3997895844292478,0.4923244118690491
TierB_synth_severe,0.0350773930549621,0.2298790110468175,0.5350934863090515
TierB_synth_severe,0.0675927996635437,0.4829037348763809,0.48380839824676514
TierB_synth_severe,0.1466202139854431,0.7574960547080485,0.44048064947128296
TierB_synth_mild,0.0143200755119323,0.0136770120988953,0.6217589974403381
TierB_synth_mild,0.0290939807891845,0.0657548658600737,0.5918929576873779
TierB_synth_mild,0.0410010814666748,0.1357180431351921,0.5517616271972656
TierB_synth_mild,0.0292845964431762,0.1236191478169385,0.6201839447021484
TierB_synth_severe,0.0650421977043151,0.4166228300894267,0.6301092505455017
