dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
WRD25,efficientnet_b3,shot_noise,60,shot_noise_60,knn1,0.8804448563484708,0.0,0.9430555555555555,0.06261069920708473
WRD25,efficientnet_b3,shot_noise,60,shot_noise_60,knn3,0.8336422613531047,0.0,0.9282407407407407,0.09459847938763599
WRD25,efficientnet_b3,shot_noise,60,shot_noise_60,knn5,0.8169601482854495,0.0,0.912037037037037,0.09507688875158748
WRD25,efficientnet_b3,shot_noise,60,shot_noise_60,knn10,0.788693234476367,0.0,0.8958333333333334,0.1071400988569664
WRD25,efficientnet_b3,shot_noise,60,shot_noise_60,nearest_centroid,0.6394810009267841,0.0,0.750925925925926,0.11144492499914194
WRD25,efficientnet_b3,shot_noise,30,shot_noise_30,knn1,0.6139944392956441,0.0,0.9430555555555555,0.3290611162599114
WRD25,efficientnet_b3,shot_noise,30,shot_noise_30,knn3,0.5959221501390176,0.0,0.9282407407407407,0.3323185906017231
WRD25,efficientnet_b3,shot_noise,30,shot_noise_30,knn5,0.5917516218721038,0.0,0.912037037037037,0.32028541516493314
WRD25,efficientnet_b3,shot_noise,30,shot_noise_30,knn10,0.5769230769230769,0.0,0.8958333333333334,0.3189102564102565
WRD25,efficientnet_b3,shot_noise,30,shot_noise_30,nearest_centroid,0.4990732159406858,0.0,0.750925925925926,0.2518527099852402
WRD25,efficientnet_b3,shot_noise,15,shot_noise_15,knn1,0.29564411492122333,0.0,0.9430555555555555,0.6474114406343322
WRD25,efficientnet_b3,shot_noise,15,shot_noise_15,knn3,0.2942539388322521,0.0,0.9282407407407407,0.6339868019084887
