dataset,backbone,perturbation,severity,tag,rule,accuracy,accuracy_std,acc_clean,drop
PCA11,mobilenetv3,blue_channel_shift,-45,blue_channel_shift_-45,knn1,0.991755442334414,0.0,0.9110699397869384,-0.08068550254747564
PCA11,mobilenetv3,blue_channel_shift,-45,blue_channel_shift_-45,knn3,0.9291338582677166,0.0,0.9159796201945344,-0.013154238073182167
PCA11,mobilenetv3,blue_channel_shift,-45,blue_channel_shift_-45,knn5,0.9150532654006485,0.0,0.9178323297823067,0.002779064381658203
PCA11,mobilenetv3,blue_channel_shift,-45,blue_channel_shift_-45,knn10,0.8956924502084298,0.0,0.9136637332098193,0.017971283001389504
PCA11,mobilenetv3,blue_channel_shift,-45,blue_channel_shift_-45,nearest_centroid,0.7890690134321445,0.0,0.8102825382121353,0.021213524779990722
PCA11,mobilenetv3,blue_channel_shift,-30,blue_channel_shift_-30,knn1,0.9997220935618342,0.0,0.9110699397869384,-0.08865215377489577
PCA11,mobilenetv3,blue_channel_shift,-30,blue_channel_shift_-30,knn3,0.9510884668828161,0.0,0.9159796201945344,-0.035108846688281736
PCA11,mobilenetv3,blue_channel_shift,-30,blue_channel_shift_-30,knn5,0.9371005094951367,0.0,0.9178323297823067,-0.019268179712830014
PCA11,mobilenetv3,blue_channel_shift,-30,blue_channel_shift_-30,knn10,0.920796665122742,0.0,0.9136637332098193,-0.007132931912922746
PCA11,mobilenetv3,blue_channel_shift,-30,blue_channel_shift_-30,nearest_centroid,0.8031496062992126,0.0,0.8102825382121353,0.007132931912922635
PCA11,mobilenetv3,blue_channel_shift,30,blue_channel_shift_30,knn1,0.9981472904122278,0.0,0.9110699397869384,-0.08707735062528943
PCA11,mobilenetv3,blue_channel_shift,30,blue_channel_shift_30,knn3,0.9472904122278832,0.0,0.9159796201945344,-0.031310792033348855
PCA11,mobilenetv3,blue_channel_shift,30,blue_channel_shift_30,knn5,0.934414080592867,0.0,0.9178323297823067,-0.016581750810560347
PCA11,mobilenetv3,blue_channel_shift,30,blue_channel_shift_30,knn10,0.9188513200555812,0.0,0.9136637332098193,-0.005187586845761927
PCA11,mobilenetv3,blue_channel_shift,30,blue_channel_shift_30,nearest_centroid,0.79601667438629,0.0,0.8102825382121353,0.01426586382584527
PCA11,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,knn1,0.9759147753589624,0.0,0.9110699397869384,-0.06484483557202403
PCA11,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,knn3,0.9227420101899028,0.0,0.9159796201945344,-0.006762389995368379
PCA11,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,knn5,0.9117183881426586,0.0,0.9178323297823067,0.006113941639648068
PCA11,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,knn10,0.8931912922649374,0.0,0.9136637332098193,0.020472440944881876
PCA11,mobilenetv3,blue_channel_shift,45,blue_channel_shift_45,nearest_centroid,0.7783232978230662,0.0,0.8102825382121353,0.031959240389069055
PCA11,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,knn1,0.993886058360352,0.0,0.9110699397869384,-0.08281611857341364
PCA11,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,knn3,0.953682260305697,0.0,0.9159796201945344,-0.037702640111162644
PCA11,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,knn5,0.9401574803149606,0.0,0.9178323297823067,-0.022325150532653937
PCA11,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,knn10,0.9230199166280686,0.0,0.9136637332098193,-0.009356183418249286
PCA11,mobilenetv3,gaussian_noise,0.02,gaussian_noise_0_02,nearest_centroid,0.7997220935618342,0.0,0.8102825382121353,0.010560444650301037
PCA11,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,knn1,0.9480314960629921,0.0,0.9110699397869384,-0.036961556276053686
PCA11,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,knn3,0.9068087077350625,0.0,0.9159796201945344,0.00917091245947188
PCA11,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,knn5,0.8978230662343678,0.0,0.9178323297823067,0.02000926354793886
PCA11,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,knn10,0.882260305697082,0.0,0.9136637332098193,0.03140342751273728
PCA11,mobilenetv3,gaussian_noise,0.05,gaussian_noise_0_05,nearest_centroid,0.7640574339972209,0.0,0.8102825382121353,0.046225104214914325
PCA11,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,knn1,0.7124594719777675,0.0,0.9110699397869384,0.1986104678091709
PCA11,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,knn3,0.7063455303381195,0.0,0.9159796201945344,0.20963408985641485
PCA11,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,knn5,0.7119962945808245,0.0,0.9178323297823067,0.2058360352014822
PCA11,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,knn10,0.7077350625289486,0.0,0.9136637332098193,0.20592867068087073
PCA11,mobilenetv3,gaussian_noise,0.1,gaussian_noise_0_1,nearest_centroid,0.6366836498378879,0.0,0.8102825382121353,0.1735988883742473
PCA11,mobilenetv3,shot_noise,60,shot_noise_60,knn1,0.7358962482630848,0.0,0.9110699397869384,0.17517369152385365
PCA11,mobilenetv3,shot_noise,60,shot_noise_60,knn3,0.7230199166280685,0.0,0.9159796201945344,0.19295970356646586
PCA11,mobilenetv3,shot_noise,60,shot_noise_60,knn5,0.7257989810097267,0.0,0.9178323297823067,0.19203334877257994
PCA11,mobilenetv3,shot_noise,60,shot_noise_60,knn10,0.7162575266327004,0.0,0.9136637332098193,0.19740620657711894
