dataset,backbone,perturbation,severity,image_idx,csi,csi_bo,csi_hungarian,csi_permutation_gap,csi_c0,csi_c1,csi_c2
DTSR14,resnet50,gaussian_blur,4,71,0.15494135551058497,0.15494135551058497,0.24981418527492036,0.09487282976433539,0.23595185933365578,0.01131837362464014,0.21755383357345898
DTSR14,resnet50,gaussian_blur,4,72,0.43813461168290213,0.43813461168290213,0.43813461168290213,0.0,0.7381747509033176,0.335878713561117,0.24035037058427183
DTSR14,resnet50,gaussian_blur,4,73,0.15270686050952026,0.15270686050952026,0.4794710575863969,0.32676419707687665,0.017841845626680057,0.03593520935388136,0.4043435265479994
DTSR14,resnet50,gaussian_blur,4,74,0.6413347896136125,0.6413347896136125,0.6413347896136125,0.0,0.6691682301438399,0.6145156017290857,0.640320536967912
DTSR14,resnet50,gaussian_blur,4,75,0.327586003093237,0.327586003093237,0.44747298851714973,0.11988698542391274,0.672054754623562,0.004114500675953683,0.30658875398019525
DTSR14,resnet50,gaussian_blur,4,76,0.2611873134691029,0.2611873134691029,0.2611873134691029,0.0,0.3859045713213683,0.2419189898181495,0.15573837926779102
DTSR14,resnet50,gaussian_blur,4,77,0.4194768186644256,0.4194768186644256,0.4194768186644256,0.0,0.4463681592039801,0.3282166332113197,0.48384566357797715
DTSR14,resnet50,gaussian_blur,4,78,0.2012122075865701,0.2012122075865701,0.2408517456098467,0.039639538023276605,0.16702161644127356,0.053379206976427306,0.38323579934200946
DTSR14,resnet50,gaussian_blur,4,79,0.24159128713015202,0.24159128713015202,0.3743477586920119,0.1327564715618599,0.14246869862147465,0.14684780442436723,0.4354573583446142
DTSR14,resnet50,gaussian_blur,4,80,0.23439687269924378,0.23439687269924378,0.56139163199058,0.32699475929133615,0.10998942917547569,0.05448126709496851,0.5387199218272871
DTSR14,resnet50,gaussian_blur,4,81,0.27415184389780295,0.27415184389780295,0.5538776758678858,0.2797258319700829,0.6583458083832335,0.11224212812160694,0.05186759518856833
DTSR14,resnet50,gaussian_blur,4,82,0.5775706647432021,0.5775706647432021,0.5775706647432021,0.0,0.6917436950815931,0.5333461649504379,0.5076221341975753
DTSR14,resnet50,gaussian_blur,4,83,0.7204662283873665,0.7204662283873665,0.7204662283873665,0.0,0.8338935078719264,0.7127877237851662,0.6147174535050072
DTSR14,resnet50,gaussian_blur,4,84,0.23623329664520518,0.23623329664520518,0.42371805896549325,0.18748476232028807,0.03439193257074052,0.12305312379144254,0.5512548335734324
DTSR14,resnet50,gaussian_blur,4,85,0.4791748491277499,0.4791748491277499,0.4791748491277499,0.0,0.6232817037754115,0.2057107595646808,0.6085320840431573
